step,tokens,elapsed_s,unix_ts,loss,grad_norm,lr_mult,tok_s
7660,2008023040,9984.7,1785928617.6,3.3025,0.122,1.0000,202852
7680,2013265920,10010.6,1785928643.4,3.3220,0.121,1.0000,202841
7700,2018508800,10036.4,1785928669.3,3.3421,0.126,1.0000,202768
7720,2023751680,10062.3,1785928695.2,3.2251,0.123,1.0000,202752
7740,2028994560,10088.1,1785928721.0,3.3368,0.129,1.0000,202857
7760,2034237440,10117.7,1785928750.5,3.3124,0.126,1.0000,177466
7780,2039480320,10143.5,1785928776.4,3.3542,0.117,1.0000,202832
7800,2044723200,10169.4,1785928802.2,3.3523,0.128,1.0000,202923
7820,2049966080,10195.2,1785928828.0,3.3223,0.118,1.0000,203078
7840,2055208960,10221.1,1785928853.9,3.2625,0.124,1.0000,202705
7860,2060451840,10246.9,1785928879.8,3.3375,0.126,1.0000,202712
7880,2065694720,10272.7,1785928905.6,3.3207,0.126,1.0000,203054
7900,2070937600,10298.6,1785928931.4,3.2799,0.119,1.0000,202854
7920,2076180480,10324.4,1785928957.3,3.3182,0.135,1.0000,202819
7940,2081423360,10350.3,1785928983.1,3.3285,0.122,1.0000,202893
7960,2086666240,10376.1,1785929009.0,3.3410,0.134,1.0000,202864
7980,2091909120,10401.9,1785929034.8,3.3365,0.123,1.0000,202976
8000,2097152000,10427.8,1785929060.6,3.3580,0.119,1.0000,202912
8020,2102394880,10457.2,1785929090.1,3.3500,0.122,1.0000,177948
8040,2107637760,10483.1,1785929115.9,3.3567,0.129,1.0000,203168
8060,2112880640,10508.9,1785929141.7,3.2706,0.126,1.0000,203111
8080,2118123520,10534.7,1785929167.5,3.3303,0.113,1.0000,203021
8100,2123366400,10560.4,1785929193.2,3.3390,0.120,1.0000,204240
8120,2128609280,10586.0,1785929218.9,3.3400,0.126,1.0000,204502
8140,2133852160,10611.6,1785929244.5,3.2908,0.115,1.0000,204672
8160,2139095040,10637.3,1785929270.1,3.2642,0.133,1.0000,204444
8180,2144337920,10663.0,1785929295.8,3.3468,0.124,1.0000,203948
8200,2149580800,10688.7,1785929321.5,3.3492,0.123,1.0000,203993
8220,2154823680,10714.3,1785929347.2,3.3401,0.122,1.0000,204433
8240,2160066560,10740.1,1785929372.9,3.2875,0.121,1.0000,203713
8260,2165309440,10770.0,1785929402.9,3.3003,0.119,1.0000,174903
8280,2170552320,10795.8,1785929428.6,3.2810,0.125,1.0000,203576
8300,2175795200,10821.6,1785929454.4,3.3343,0.130,1.0000,203232
8320,2181038080,10847.3,1785929480.2,3.2959,0.123,1.0000,203854
8340,2186280960,10873.0,1785929505.9,3.3250,0.120,1.0000,203701
8360,2191523840,10898.7,1785929531.6,3.3412,0.118,1.0000,203992
8380,2196766720,10924.4,1785929557.3,3.3046,0.116,1.0000,203911
8400,2202009600,10950.1,1785929583.0,3.3238,0.128,1.0000,204340
8420,2207252480,10975.7,1785929608.6,3.3025,0.117,1.0000,204781
8440,2212495360,11001.3,1785929634.2,3.2958,0.116,1.0000,204516
8460,2217738240,11027.1,1785929659.9,3.3347,0.123,1.0000,203755
8480,2222981120,11052.8,1785929685.6,3.3468,0.122,1.0000,204149
8500,2228224000,11078.4,1785929711.2,3.3162,0.125,1.0000,204495
8520,2233466880,11107.8,1785929740.7,3.4235,0.126,1.0000,178115
8540,2238709760,11133.5,1785929766.3,3.3541,0.124,1.0000,204419
8560,2243952640,11159.2,1785929792.0,3.2534,0.120,1.0000,204177
8580,2249195520,11184.8,1785929817.7,3.1935,0.111,1.0000,204207
8600,2254438400,11210.6,1785929843.4,3.2736,0.125,1.0000,203524
8620,2259681280,11236.3,1785929869.2,3.3454,0.116,1.0000,203833
8640,2264924160,11262.0,1785929894.9,3.3362,0.116,1.0000,203804
8660,2270167040,11287.8,1785929920.6,3.3123,0.116,1.0000,203564
8680,2275409920,11313.4,1785929946.3,3.2457,0.118,1.0000,204373
8700,2280652800,11339.1,1785929972.0,3.2786,0.122,1.0000,204286
8720,2285895680,11364.8,1785929997.6,3.3436,0.124,1.0000,204280
8740,2291138560,11390.4,1785930023.2,3.2922,0.131,1.0000,204649
8760,2296381440,11420.0,1785930052.9,3.3080,0.114,1.0000,177107
8780,2301624320,11445.6,1785930078.5,3.2959,0.122,1.0000,204485
8800,2306867200,11471.3,1785930104.2,3.2633,0.122,1.0000,204270
8820,2312110080,11496.9,1785930129.8,3.3765,0.129,1.0000,204553
8840,2317352960,11522.5,1785930155.4,3.3383,0.124,1.0000,204707
8860,2322595840,11548.1,1785930181.0,3.3266,0.120,1.0000,204781
8880,2327838720,11573.8,1785930206.6,3.3217,0.120,1.0000,204472
8900,2333081600,11599.4,1785930232.3,3.2609,0.117,1.0000,204533
8920,2338324480,11625.1,1785930257.9,3.2707,0.123,1.0000,204280
8940,2343567360,11650.8,1785930283.6,3.2402,0.122,1.0000,204294
8960,2348810240,11676.4,1785930309.3,3.3285,0.114,1.0000,204071
8980,2354053120,11702.1,1785930335.0,3.2700,0.111,1.0000,204341
9000,2359296000,11727.8,1785930360.6,3.2888,0.115,1.0000,204259
9020,2364538880,11757.3,1785930390.2,3.3362,0.121,1.0000,177256
9040,2369781760,11783.0,1785930415.8,3.3176,0.112,1.0000,204700
9060,2375024640,11808.6,1785930441.4,3.2320,0.115,1.0000,204678
9080,2380267520,11834.2,1785930467.0,3.3709,0.118,1.0000,204848
9100,2385510400,11859.9,1785930492.7,3.2907,0.114,1.0000,204034
9120,2390753280,11885.6,1785930518.5,3.2382,0.114,1.0000,203515
9140,2395996160,11911.4,1785930544.2,3.3084,0.122,1.0000,203625
9160,2401239040,11937.1,1785930570.0,3.2914,0.113,1.0000,203684
9180,2406481920,11962.8,1785930595.7,3.3566,0.112,1.0000,203961
9200,2411724800,11988.6,1785930621.5,3.2998,0.119,1.0000,203343
9220,2416967680,12014.4,1785930647.3,3.3457,0.122,1.0000,203174
9240,2422210560,12040.2,1785930673.1,3.2811,0.107,1.0000,202999
9260,2427453440,12070.0,1785930702.8,3.2471,0.113,1.0000,176307
9280,2432696320,12095.6,1785930728.5,3.2581,0.118,1.0000,204521
9300,2437939200,12121.2,1785930754.1,3.3355,0.119,1.0000,204568
9320,2443182080,12146.9,1785930779.7,3.2677,0.118,1.0000,204471
9340,2448424960,12172.5,1785930805.4,3.3144,0.116,1.0000,204477
9360,2453667840,12198.2,1785930831.0,3.2680,0.113,1.0000,204357
9380,2458910720,12223.8,1785930856.7,3.3525,0.116,1.0000,204431
9400,2464153600,12249.5,1785930882.3,3.2821,0.109,1.0000,204354
9420,2469396480,12275.2,1785930908.0,3.3159,0.122,1.0000,204191
9440,2474639360,12300.8,1785930933.6,3.2607,0.113,1.0000,204543
9460,2479882240,12326.4,1785930959.3,3.3065,0.119,1.0000,204341
9480,2485125120,12352.1,1785930985.0,3.3080,0.118,1.0000,204300
9500,2490368000,12377.7,1785931010.6,3.3174,0.120,1.0000,204461
9520,2495610880,12407.2,1785931040.1,3.3629,0.119,1.0000,177876
9540,2500853760,12432.9,1785931065.7,3.2411,0.111,1.0000,204482
9560,2506096640,12458.5,1785931091.4,3.3010,0.110,1.0000,204444
9580,2511339520,12484.1,1785931117.0,3.2533,0.115,1.0000,204574
9600,2516582400,12509.8,1785931142.6,3.2880,0.111,1.0000,204438
9620,2521825280,12535.4,1785931168.3,3.2964,0.117,1.0000,204296
9640,2527068160,12561.1,1785931193.9,3.3356,0.116,1.0000,204532
9660,2532311040,12586.8,1785931219.6,3.2968,0.108,1.0000,203929
9680,2537553920,12612.4,1785931245.3,3.2807,0.110,1.0000,204364
9700,2542796800,12638.1,1785931270.9,3.3261,0.112,1.0000,204418
9720,2548039680,12663.7,1785931296.6,3.2314,0.111,1.0000,204407
9740,2553282560,12689.4,1785931322.2,3.2233,0.114,1.0000,204522
9760,2558525440,12719.4,1785931352.2,3.3142,0.120,1.0000,174775
9780,2563768320,12745.0,1785931377.9,3.2459,0.115,1.0000,204219
9800,2569011200,12770.7,1785931403.6,3.3499,0.115,1.0000,204331
9820,2574254080,12796.3,1785931429.2,3.2891,0.112,1.0000,204479
9840,2579496960,12822.0,1785931454.8,3.3464,0.118,1.0000,204716
9860,2584739840,12847.6,1785931480.4,3.2800,0.111,1.0000,204556
9880,2589982720,12873.2,1785931506.1,3.3075,0.112,1.0000,204607
9900,2595225600,12898.8,1785931531.7,3.2803,0.117,1.0000,204753
9920,2600468480,12924.4,1785931557.3,3.3089,0.112,1.0000,204730
9940,2605711360,12950.1,1785931582.9,3.2625,0.118,1.0000,204399
9960,2610954240,12975.7,1785931608.6,3.3034,0.120,1.0000,204351
9980,2616197120,13001.4,1785931634.2,3.3178,0.115,1.0000,204328
10000,2621440000,13027.0,1785931659.9,3.2615,0.117,1.0000,204534
10020,2626682880,13056.6,1785931689.5,3.3455,0.113,1.0000,177240
10040,2631925760,13082.2,1785931715.1,3.2899,0.118,1.0000,204552
10060,2637168640,13107.9,1785931740.7,3.2449,0.109,1.0000,204597
10080,2642411520,13133.5,1785931766.4,3.3034,0.123,1.0000,204456
10100,2647654400,13159.1,1785931792.0,3.2922,0.107,1.0000,204632
10120,2652897280,13184.8,1785931817.6,3.3087,0.112,1.0000,204534
10140,2658140160,13210.4,1785931843.2,3.2806,0.122,1.0000,204568
10160,2663383040,13236.0,1785931868.8,3.2785,0.120,1.0000,204742
10180,2668625920,13261.6,1785931894.5,3.2976,0.120,1.0000,204696
10200,2673868800,13287.2,1785931920.1,3.2968,0.112,1.0000,204737
10220,2679111680,13312.8,1785931945.7,3.3388,0.110,1.0000,204635
10240,2684354560,13338.4,1785931971.3,3.2567,0.112,1.0000,204773
10260,2689597440,13368.3,1785932001.2,3.3368,0.115,1.0000,175316
10280,2694840320,13394.0,1785932026.8,3.3790,0.112,1.0000,204549
10300,2700083200,13419.6,1785932052.4,3.2610,0.113,1.0000,204787
10320,2705326080,13445.2,1785932078.0,3.3376,0.120,1.0000,204633
10340,2710568960,13470.8,1785932103.7,3.3219,0.112,1.0000,204625
10360,2715811840,13496.5,1785932129.3,3.2583,0.112,1.0000,204481
10380,2721054720,13522.1,1785932155.0,3.3054,0.115,1.0000,204381
10400,2726297600,13547.8,1785932180.6,3.2576,0.110,1.0000,204212
10420,2731540480,13573.4,1785932206.3,3.2995,0.111,1.0000,204419
10440,2736783360,13599.1,1785932231.9,3.2626,0.112,1.0000,204420
10460,2742026240,13624.7,1785932257.6,3.2982,0.119,1.0000,204646
10480,2747269120,13650.4,1785932283.2,3.3106,0.107,1.0000,204347
10500,2752512000,13676.0,1785932308.9,3.2586,0.107,1.0000,204413
10520,2757754880,13705.5,1785932338.4,3.2767,0.113,1.0000,177518
10540,2762997760,13731.2,1785932364.0,3.3400,0.112,1.0000,204531
10560,2768240640,13756.8,1785932389.7,3.3497,0.111,1.0000,204401
10580,2773483520,13782.5,1785932415.3,3.2945,0.114,1.0000,204410
10600,2778726400,13808.1,1785932441.0,3.2690,0.116,1.0000,204396
10620,2783969280,13833.8,1785932466.7,3.2959,0.110,1.0000,204172
10640,2789212160,13859.4,1785932492.3,3.2722,0.112,1.0000,204469
10660,2794455040,13885.1,1785932518.0,3.2748,0.107,1.0000,204048
10680,2799697920,13910.8,1785932543.7,3.2985,0.113,1.0000,204216
10700,2804940800,13936.5,1785932569.3,3.2816,0.114,1.0000,204190
10720,2810183680,13962.1,1785932595.0,3.2691,0.111,1.0000,204435
10740,2815426560,13987.7,1785932620.6,3.2714,0.112,1.0000,204656
10760,2820669440,14017.2,1785932650.1,3.2022,0.113,1.0000,177793
10780,2825912320,14042.8,1785932675.7,3.2944,0.115,1.0000,204744
10800,2831155200,14068.4,1785932701.3,3.2896,0.109,1.0000,204761
10820,2836398080,14094.1,1785932726.9,3.3309,0.109,1.0000,204620
10840,2841640960,14119.7,1785932752.6,3.2532,0.105,1.0000,204528
10860,2846883840,14145.4,1785932778.2,3.2048,0.110,1.0000,204192
10880,2852126720,14171.0,1785932803.9,3.3022,0.105,1.0000,204550
10900,2857369600,14196.6,1785932829.5,3.2722,0.111,1.0000,204702
10920,2862612480,14222.3,1785932855.1,3.3102,0.115,1.0000,204425
10940,2867855360,14248.0,1785932880.8,3.2885,0.107,1.0000,204092
10960,2873098240,14273.6,1785932906.5,3.3037,0.104,1.0000,204284
10980,2878341120,14299.3,1785932932.1,3.1774,0.113,1.0000,204340
11000,2883584000,14324.9,1785932957.7,3.3076,0.115,1.0000,204868
11020,2888826880,14354.3,1785932987.2,3.3318,0.108,1.0000,178094
11040,2894069760,14380.0,1785933012.8,3.2992,0.114,1.0000,204330
11060,2899312640,14405.6,1785933038.4,3.2231,0.113,1.0000,204620
11080,2904555520,14431.3,1785933064.1,3.2618,0.110,1.0000,204109
11100,2909798400,14456.9,1785933089.8,3.2592,0.106,1.0000,204504
11120,2915041280,14482.6,1785933115.4,3.2638,0.109,1.0000,204208
11140,2920284160,14508.2,1785933141.1,3.2269,0.106,1.0000,204373
11160,2925527040,14533.9,1785933166.8,3.3248,0.105,1.0000,204194
11180,2930769920,14559.5,1785933192.4,3.2335,0.104,1.0000,204596
11200,2936012800,14585.2,1785933218.1,3.2311,0.113,1.0000,204317
11220,2941255680,14610.8,1785933243.7,3.2912,0.106,1.0000,204638
11240,2946498560,14636.5,1785933269.3,3.3055,0.111,1.0000,204584
11260,2951741440,14665.9,1785933298.8,3.2635,0.104,1.0000,177804
11280,2956984320,14691.6,1785933324.4,3.2885,0.111,1.0000,204562
11300,2962227200,14717.2,1785933350.1,3.2860,0.107,1.0000,204375
11320,2967470080,14742.9,1785933375.7,3.2632,0.107,1.0000,204541
11340,2972712960,14768.4,1785933401.3,3.3241,0.108,1.0000,204951
11360,2977955840,14794.1,1785933427.0,3.2410,0.108,1.0000,204310
11380,2983198720,14819.7,1785933452.6,3.2550,0.111,1.0000,204420
11400,2988441600,14845.4,1785933478.2,3.2364,0.105,1.0000,204455
11420,2993684480,14871.0,1785933503.9,3.3121,0.113,1.0000,204470
11440,2998927360,14896.7,1785933529.5,3.3254,0.107,1.0000,204568
11460,3004170240,14922.3,1785933555.2,3.2401,0.112,1.0000,204307
11480,3009413120,14948.0,1785933580.8,3.2763,0.117,1.0000,204526
11500,3014656000,14973.6,1785933606.5,3.2723,0.111,1.0000,204345
11520,3019898880,15003.2,1785933636.1,3.2514,0.112,1.0000,177117
11540,3025141760,15028.9,1785933661.7,3.2593,0.120,1.0000,204314
11560,3030384640,15054.5,1785933687.4,3.2524,0.111,1.0000,204350
11580,3035627520,15080.2,1785933713.0,3.3001,0.114,1.0000,204420
11600,3040870400,15105.8,1785933738.7,3.3091,0.112,1.0000,204550
11620,3046113280,15131.4,1785933764.3,3.2629,0.106,1.0000,204613
11640,3051356160,15157.1,1785933789.9,3.2577,0.102,1.0000,204598
11660,3056599040,15182.7,1785933815.5,3.3061,0.106,1.0000,204571
11680,3061841920,15208.3,1785933841.2,3.2297,0.106,1.0000,204509
11700,3067084800,15234.0,1785933866.8,3.3037,0.110,1.0000,204469
11720,3072327680,15259.6,1785933892.4,3.3202,0.104,1.0000,204702
11740,3077570560,15285.2,1785933918.0,3.3334,0.109,1.0000,204669
11760,3082813440,15314.7,1785933947.5,3.2539,0.108,1.0000,177759
11780,3088056320,15340.3,1785933973.1,3.2927,0.104,1.0000,204832
11800,3093299200,15365.9,1785933998.7,3.2443,0.104,1.0000,204939
11820,3098542080,15391.5,1785934024.3,3.2415,0.115,1.0000,204662
11840,3103784960,15417.1,1785934050.0,3.2937,0.102,1.0000,204563
11860,3109027840,15442.8,1785934075.6,3.3048,0.104,1.0000,204195
11880,3114270720,15468.4,1785934101.3,3.2795,0.111,1.0000,204409
11900,3119513600,15494.1,1785934126.9,3.3249,0.103,1.0000,204505
11920,3124756480,15519.7,1785934152.6,3.2468,0.107,1.0000,204548
11940,3129999360,15545.4,1785934178.2,3.2574,0.111,1.0000,204434
11960,3135242240,15571.0,1785934203.9,3.2567,0.108,1.0000,204268
11980,3140485120,15596.7,1785934229.5,3.3338,0.105,1.0000,204351
12000,3145728000,15622.3,1785934255.2,3.2688,0.109,1.0000,204245
12020,3150970880,15651.8,1785934284.7,3.2547,0.108,1.0000,177977
12040,3156213760,15677.4,1785934310.3,3.2824,0.109,1.0000,204501
12060,3161456640,15703.1,1785934336.0,3.2748,0.110,1.0000,204212
12080,3166699520,15728.8,1785934361.7,3.2659,0.109,1.0000,204094
12100,3171942400,15754.5,1785934387.4,3.2321,0.108,1.0000,203955
12120,3177185280,15780.2,1785934413.0,3.1719,0.108,1.0000,204185
12140,3182428160,15805.9,1785934438.7,3.2465,0.105,1.0000,204251
12160,3187671040,15831.5,1785934464.4,3.1892,0.102,1.0000,204384
12180,3192913920,15857.2,1785934490.1,3.2253,0.111,1.0000,204023
12200,3198156800,15882.9,1785934515.7,3.2305,0.107,1.0000,204246
12220,3203399680,15908.5,1785934541.4,3.3070,0.108,1.0000,204387
12240,3208642560,15934.2,1785934567.0,3.2496,0.107,1.0000,204278
12260,3213885440,15963.7,1785934596.5,3.2309,0.110,1.0000,177808
12280,3219128320,15989.3,1785934622.2,3.2929,0.116,1.0000,204356
12300,3224371200,16015.0,1785934647.8,3.2162,0.110,1.0000,204327
12320,3229614080,16040.7,1785934673.5,3.2818,0.112,1.0000,204226
12340,3234856960,16066.4,1785934699.2,3.2460,0.112,1.0000,204128
12360,3240099840,16092.0,1785934724.8,3.2878,0.108,1.0000,204523
12380,3245342720,16117.7,1785934750.5,3.3287,0.114,1.0000,204234
12400,3250585600,16143.3,1785934776.1,3.2979,0.105,1.0000,204547
12420,3255828480,16168.9,1785934801.8,3.3366,0.110,1.0000,204505
12440,3261071360,16194.6,1785934827.5,3.2614,0.110,1.0000,204176
12460,3266314240,16220.3,1785934853.1,3.2585,0.104,1.0000,204271
12480,3271557120,16245.9,1785934878.8,3.2813,0.106,1.0000,204510
12500,3276800000,16271.5,1785934904.4,3.2732,0.114,1.0000,204628
12520,3282042880,16301.0,1785934933.8,3.2832,0.107,1.0000,178083
12540,3287285760,16326.6,1785934959.4,3.2705,0.109,1.0000,204637
12560,3292528640,16352.2,1785934985.1,3.3109,0.109,1.0000,204413
12580,3297771520,16377.8,1785935010.7,3.2692,0.106,1.0000,204808
12600,3303014400,16403.5,1785935036.3,3.2572,0.110,1.0000,204593
12620,3308257280,16429.1,1785935061.9,3.2110,0.107,1.0000,204621
12640,3313500160,16454.7,1785935087.6,3.1955,0.109,1.0000,204495
12660,3318743040,16480.4,1785935113.2,3.2234,0.113,1.0000,204366
12680,3323985920,16506.0,1785935138.9,3.2251,0.105,1.0000,204350
12700,3329228800,16531.7,1785935164.5,3.2705,0.106,1.0000,204413
12720,3334471680,16557.3,1785935190.1,3.2250,0.107,1.0000,204893
12740,3339714560,16582.9,1785935215.8,3.2916,0.107,1.0000,204338
12760,3344957440,16612.6,1785935245.4,3.2193,0.103,1.0000,176812
12780,3350200320,16638.2,1785935271.0,3.2247,0.110,1.0000,204913
12800,3355443200,16663.8,1785935296.6,3.2441,0.110,1.0000,204590
12820,3360686080,16689.4,1785935322.3,3.2624,0.101,1.0000,204459
12840,3365928960,16715.1,1785935347.9,3.2325,0.105,1.0000,204524
12860,3371171840,16740.7,1785935373.6,3.2564,0.111,1.0000,204500
12880,3376414720,16766.4,1785935399.2,3.2329,0.103,1.0000,204251
12900,3381657600,16792.0,1785935424.9,3.2984,0.102,1.0000,204355
12920,3386900480,16817.7,1785935450.5,3.2623,0.104,1.0000,204325
12940,3392143360,16843.3,1785935476.2,3.2356,0.107,1.0000,204555
12960,3397386240,16869.0,1785935501.8,3.2212,0.110,1.0000,204510
12980,3402629120,16894.6,1785935527.4,3.3071,0.109,1.0000,204628
13000,3407872000,16920.2,1785935553.1,3.2547,0.103,1.0000,204297
13020,3413114880,16949.9,1785935582.8,3.2510,0.115,1.0000,176657
13040,3418357760,16975.6,1785935608.4,3.3265,0.105,1.0000,204495
13060,3423600640,17001.2,1785935634.0,3.2253,0.110,1.0000,204680
13080,3428843520,17026.8,1785935659.6,3.2834,0.101,1.0000,204726
13100,3434086400,17052.4,1785935685.3,3.2200,0.104,1.0000,204608
13120,3439329280,17078.1,1785935710.9,3.2040,0.102,1.0000,204340
13140,3444572160,17103.7,1785935736.5,3.3159,0.107,1.0000,204718
13160,3449815040,17129.3,1785935762.2,3.1856,0.103,1.0000,204414
13180,3455057920,17155.0,1785935787.8,3.2581,0.110,1.0000,204353
13200,3460300800,17180.6,1785935813.5,3.2803,0.106,1.0000,204453
13220,3465543680,17206.2,1785935839.1,3.2678,0.105,1.0000,204601
13240,3470786560,17231.8,1785935864.7,3.2381,0.108,1.0000,204858
13260,3476029440,17261.3,1785935894.1,3.1832,0.103,1.0000,178078
13280,3481272320,17286.9,1785935919.7,3.2621,0.105,1.0000,204785
13300,3486515200,17312.5,1785935945.3,3.2220,0.102,1.0000,204726
13320,3491758080,17338.1,1785935971.0,3.2434,0.103,1.0000,204678
13340,3497000960,17363.7,1785935996.6,3.3157,0.105,1.0000,204554
13360,3502243840,17389.4,1785936022.2,3.2219,0.107,1.0000,204540
13380,3507486720,17415.0,1785936047.9,3.1934,0.108,1.0000,204316
13400,3512729600,17440.7,1785936073.6,3.2954,0.105,1.0000,204253
13420,3517972480,17466.3,1785936099.2,3.2045,0.103,1.0000,204433
13440,3523215360,17492.0,1785936124.8,3.3181,0.111,1.0000,204650
13460,3528458240,17517.6,1785936150.5,3.2109,0.104,1.0000,204540
13480,3533701120,17543.3,1785936176.1,3.2433,0.103,1.0000,204341
13500,3538944000,17568.9,1785936201.8,3.2714,0.103,1.0000,204417
13520,3544186880,17598.8,1785936231.6,3.2786,0.104,1.0000,175434
13540,3549429760,17624.4,1785936257.3,3.2580,0.106,1.0000,204533
13560,3554672640,17650.1,1785936282.9,3.2625,0.105,1.0000,204486
13580,3559915520,17675.7,1785936308.6,3.2733,0.104,1.0000,204370
13600,3565158400,17701.3,1785936334.2,3.2153,0.102,1.0000,204745
13620,3570401280,17726.9,1785936359.8,3.2243,0.096,1.0000,204726
13640,3575644160,17752.6,1785936385.4,3.2694,0.099,1.0000,204550
13660,3580887040,17778.2,1785936411.1,3.2572,0.111,1.0000,204478
13680,3586129920,17803.8,1785936436.7,3.2140,0.106,1.0000,204637
13700,3591372800,17829.4,1785936462.3,3.1846,0.104,1.0000,204628
13720,3596615680,17855.1,1785936487.9,3.2776,0.106,1.0000,204548
13740,3601858560,17880.7,1785936513.5,3.2025,0.104,1.0000,204832
13760,3607101440,17910.4,1785936543.2,3.2287,0.099,1.0000,176632
13780,3612344320,17936.0,1785936568.8,3.2332,0.112,1.0000,204510
13800,3617587200,17961.6,1785936594.5,3.2545,0.104,1.0000,204394
13820,3622830080,17987.3,1785936620.2,3.1897,0.103,1.0000,204288
13840,3628072960,18013.0,1785936645.8,3.2787,0.107,1.0000,204270
13860,3633315840,18038.6,1785936671.5,3.2409,0.100,1.0000,204325
13880,3638558720,18064.2,1785936697.1,3.2085,0.107,1.0000,204667
13900,3643801600,18089.9,1785936722.7,3.1728,0.105,1.0000,204497
13920,3649044480,18115.5,1785936748.4,3.2552,0.107,1.0000,204450
13940,3654287360,18141.2,1785936774.0,3.2263,0.100,1.0000,204399
13960,3659530240,18166.8,1785936799.7,3.2470,0.104,1.0000,204296
13980,3664773120,18192.5,1785936825.3,3.2201,0.102,1.0000,204555
14000,3670016000,18218.1,1785936851.0,3.2484,0.104,1.0000,204429
14020,3675258880,18247.8,1785936880.7,3.2607,0.109,1.0000,176676
14040,3680501760,18273.4,1785936906.3,3.2062,0.097,1.0000,204529
14060,3685744640,18299.0,1785936931.9,3.2963,0.100,1.0000,204772
14080,3690987520,18324.6,1785936957.5,3.1867,0.105,1.0000,204721
14100,3696230400,18350.3,1785936983.1,3.3014,0.108,1.0000,204430
14120,3701473280,18375.9,1785937008.7,3.2513,0.102,1.0000,204764
14140,3706716160,18401.5,1785937034.3,3.2637,0.102,1.0000,204820
14160,3711959040,18427.1,1785937060.0,3.2786,0.104,1.0000,204547
14180,3717201920,18452.8,1785937085.6,3.2833,0.101,1.0000,204489
14200,3722444800,18478.4,1785937111.2,3.2475,0.100,1.0000,204597
14220,3727687680,18504.0,1785937136.9,3.2584,0.105,1.0000,204687
14240,3732930560,18529.6,1785937162.5,3.2795,0.106,1.0000,204661
14260,3738173440,18559.3,1785937192.2,3.2362,0.101,1.0000,176577
14280,3743416320,18584.9,1785937217.8,3.2129,0.100,1.0000,204517
14300,3748659200,18610.6,1785937243.4,3.2807,0.103,1.0000,204420
14320,3753902080,18636.2,1785937269.1,3.2004,0.097,1.0000,204566
14340,3759144960,18661.8,1785937294.7,3.2189,0.103,1.0000,204679
14360,3764387840,18687.4,1785937320.3,3.1971,0.104,1.0000,204781
14380,3769630720,18713.0,1785937345.9,3.2146,0.109,1.0000,204790
14400,3774873600,18738.7,1785937371.6,3.2545,0.107,1.0000,204329
14420,3780116480,18764.3,1785937397.2,3.3112,0.102,1.0000,204546
14440,3785359360,18790.0,1785937422.9,3.2367,0.105,1.0000,204137
14460,3790602240,18815.7,1785937448.5,3.2845,0.099,1.0000,204445
14480,3795845120,18841.3,1785937474.1,3.2187,0.099,1.0000,204709
14500,3801088000,18866.9,1785937499.8,3.2443,0.107,1.0000,204368
14520,3806330880,18896.3,1785937529.2,3.2297,0.106,1.0000,178217
14540,3811573760,18922.0,1785937554.9,3.2453,0.108,1.0000,204304
14560,3816816640,18947.6,1785937580.5,3.2456,0.100,1.0000,204583
14580,3822059520,18973.2,1785937606.1,3.2444,0.101,1.0000,204747
14600,3827302400,18998.8,1785937631.7,3.2782,0.100,1.0000,204816
14620,3832545280,19024.4,1785937657.3,3.2245,0.102,1.0000,204792
14640,3837788160,19050.1,1785937683.0,3.2203,0.097,1.0000,204325
14660,3843031040,19075.7,1785937708.6,3.2975,0.115,1.0000,204414
14680,3848273920,19101.4,1785937734.2,3.3140,0.104,1.0000,204655
14700,3853516800,19127.0,1785937759.8,3.2421,0.101,1.0000,204592
14720,3858759680,19152.6,1785937785.5,3.1497,0.105,1.0000,204580
14740,3864002560,19178.3,1785937811.1,3.1794,0.103,1.0000,204520
14760,3869245440,19208.0,1785937840.9,3.2418,0.097,1.0000,176190
14780,3874488320,19233.6,1785937866.5,3.2674,0.098,1.0000,204612
14800,3879731200,19259.3,1785937892.1,3.2770,0.098,1.0000,204327
14820,3884974080,19285.0,1785937917.8,3.2307,0.099,1.0000,204236
14840,3890216960,19310.6,1785937943.5,3.2625,0.102,1.0000,204134
14860,3895459840,19336.3,1785937969.1,3.1742,0.104,1.0000,204455
14880,3900702720,19361.9,1785937994.8,3.1897,0.101,1.0000,204663
14900,3905945600,19387.5,1785938020.4,3.2662,0.110,1.0000,204577
14920,3911188480,19413.1,1785938046.0,3.2431,0.095,1.0000,204773
14940,3916431360,19438.8,1785938071.6,3.2248,0.107,1.0000,204573
14960,3921674240,19464.4,1785938097.2,3.2295,0.104,1.0000,204719
14980,3926917120,19490.0,1785938122.9,3.3126,0.101,1.0000,204407
15000,3932160000,19515.7,1785938148.5,3.2411,0.104,1.0000,204361
15020,3937402880,19545.3,1785938178.1,3.2587,0.109,1.0000,177089
15040,3942645760,19571.0,1785938203.9,3.2345,0.103,1.0000,203855
15060,3947888640,19596.8,1785938229.6,3.2110,0.095,1.0000,203651
15080,3953131520,19622.5,1785938255.3,3.2060,0.097,1.0000,203739
15100,3958374400,19648.3,1785938281.1,3.2280,0.100,1.0000,203464
15120,3963617280,19674.0,1785938306.9,3.2296,0.096,1.0000,203473
15140,3968860160,19699.8,1785938332.6,3.1823,0.102,1.0000,203706
15160,3974103040,19725.5,1785938358.3,3.2656,0.100,1.0000,204017
15180,3979345920,19751.2,1785938384.1,3.2257,0.104,1.0000,203401
