step,tokens,elapsed_s,loss,grad_norm,lr_mult
2500,655360000,3792.4,3.5041,0.246,0.8337
2520,660602880,3822.9,3.4972,0.225,0.8403
2540,665845760,3851.2,3.4557,0.218,0.8470
2560,671088640,3879.7,3.5700,0.217,0.8537
2580,676331520,3908.1,3.4392,0.206,0.8603
2600,681574400,3936.7,3.4862,0.219,0.8670
2620,686817280,3965.1,3.4842,0.198,0.8737
2640,692060160,3993.4,3.4335,0.213,0.8803
2660,697303040,4021.8,3.4898,0.205,0.8870
2680,702545920,4050.2,3.5361,0.218,0.8937
2700,707788800,4078.6,3.4832,0.186,0.9003
2720,713031680,4107.1,3.5538,0.215,0.9070
2740,718274560,4135.5,3.4446,0.194,0.9137
2760,723517440,4166.6,3.5376,0.212,0.9203
2780,728760320,4195.2,3.4694,0.207,0.9270
2800,734003200,4223.6,3.5085,0.220,0.9337
2820,739246080,4252.1,3.4451,0.192,0.9403
2840,744488960,4280.5,3.4139,0.192,0.9470
2860,749731840,4309.2,3.5144,0.178,0.9537
2880,754974720,4337.6,3.5037,0.209,0.9603
2900,760217600,4366.0,3.4379,0.198,0.9670
2920,765460480,4394.4,3.5170,0.194,0.9737
2940,770703360,4422.7,3.4265,0.187,0.9803
2960,775946240,4451.1,3.4485,0.184,0.9870
2980,781189120,4479.4,3.4461,0.194,0.9937
3000,786432000,4507.8,3.4282,0.182,1.0000
3020,791674880,4538.5,3.4369,0.203,1.0000
3040,796917760,4566.9,3.4448,0.183,1.0000
3060,802160640,4595.4,3.4253,0.190,1.0000
3080,807403520,4623.8,3.4707,0.183,1.0000
3100,812646400,4652.2,3.4882,0.177,1.0000
3120,817889280,4680.5,3.4119,0.171,1.0000
3140,823132160,4709.1,3.4035,0.166,1.0000
3160,828375040,4737.5,3.4996,0.169,1.0000
3180,833617920,4765.8,3.3932,0.183,1.0000
3200,838860800,4794.2,3.4320,0.164,1.0000
3220,844103680,4822.7,3.4584,0.171,1.0000
3240,849346560,4851.1,3.4021,0.166,1.0000
3260,854589440,4882.2,3.3905,0.180,1.0000
3280,859832320,4910.9,3.3311,0.153,1.0000
3300,865075200,4939.3,3.4544,0.162,1.0000
3320,870318080,4967.9,3.3852,0.170,1.0000
3340,875560960,4996.2,3.3721,0.156,1.0000
3360,880803840,5024.6,3.3668,0.158,1.0000
3380,886046720,5053.0,3.4823,0.161,1.0000
3400,891289600,5081.3,3.3315,0.159,1.0000
3420,896532480,5109.7,3.3620,0.162,1.0000
3440,901775360,5138.5,3.3799,0.161,1.0000
3460,907018240,5166.8,3.3663,0.165,1.0000
3480,912261120,5195.3,3.3455,0.141,1.0000
3500,917504000,5223.6,3.3701,0.148,1.0000
3520,922746880,5254.7,3.3937,0.149,1.0000
3540,927989760,5283.0,3.4081,0.137,1.0000
3560,933232640,5311.6,3.3717,0.155,1.0000
3580,938475520,5340.0,3.3395,0.149,1.0000
3600,943718400,5368.4,3.3712,0.146,1.0000
3620,948961280,5396.8,3.3410,0.146,1.0000
3640,954204160,5425.4,3.3676,0.159,1.0000
3660,959447040,5453.8,3.3643,0.133,1.0000
3680,964689920,5482.1,3.4108,0.137,1.0000
3700,969932800,5510.8,3.3675,0.148,1.0000
3720,975175680,5539.1,3.3195,0.133,1.0000
3740,980418560,5567.4,3.3811,0.142,1.0000
3760,985661440,5597.7,3.4015,0.136,1.0000
3780,990904320,5626.3,3.2806,0.132,1.0000
3800,996147200,5654.6,3.3523,0.142,1.0000
3820,1001390080,5682.9,3.3474,0.135,1.0000
3840,1006632960,5711.3,3.3545,0.160,1.0000
3860,1011875840,5739.6,3.3827,0.137,1.0000
3880,1017118720,5768.0,3.3509,0.137,1.0000
3900,1022361600,5796.3,3.3636,0.131,1.0000
3920,1027604480,5824.7,3.3013,0.142,1.0000
3940,1032847360,5853.1,3.2914,0.140,1.0000
3960,1038090240,5881.5,3.3390,0.157,1.0000
3980,1043333120,5909.8,3.3603,0.141,1.0000
4000,1048576000,5938.1,3.2941,0.141,1.0000
4020,1053818880,5968.2,3.3897,0.138,1.0000
4040,1059061760,5996.5,3.3292,0.139,1.0000
4060,1064304640,6024.9,3.3909,0.139,1.0000
4080,1069547520,6053.3,3.2938,0.130,1.0000
4100,1074790400,6081.7,3.3696,0.139,1.0000
4120,1080033280,6110.3,3.3209,0.133,1.0000
4140,1085276160,6138.8,3.2955,0.122,1.0000
4160,1090519040,6167.2,3.3374,0.131,1.0000
4180,1095761920,6195.7,3.3237,0.135,1.0000
4200,1101004800,6224.0,3.3138,0.128,1.0000
4220,1106247680,6252.5,3.2945,0.131,1.0000
4240,1111490560,6280.9,3.3208,0.132,1.0000
4260,1116733440,6311.7,3.3327,0.139,1.0000
4280,1121976320,6340.2,3.3556,0.124,1.0000
4300,1127219200,6368.6,3.2719,0.127,1.0000
4320,1132462080,6397.1,3.2932,0.130,1.0000
4340,1137704960,6425.5,3.2605,0.135,1.0000
4360,1142947840,6453.9,3.3248,0.132,1.0000
4380,1148190720,6482.3,3.3350,0.123,1.0000
4400,1153433600,6510.6,3.3342,0.126,1.0000
4420,1158676480,6539.0,3.2465,0.133,1.0000
4440,1163919360,6567.3,3.2575,0.123,1.0000
4460,1169162240,6595.6,3.2843,0.134,1.0000
4480,1174405120,6624.1,3.2848,0.122,1.0000
4500,1179648000,6652.4,3.3234,0.135,1.0000
4520,1184890880,6682.9,3.3075,0.133,1.0000
4540,1190133760,6711.5,3.2631,0.117,1.0000
4560,1195376640,6740.1,3.3458,0.124,1.0000
4580,1200619520,6768.4,3.3130,0.125,1.0000
4600,1205862400,6796.8,3.3732,0.124,1.0000
4620,1211105280,6825.1,3.2994,0.122,1.0000
4640,1216348160,6853.6,3.2684,0.124,1.0000
4660,1221591040,6882.0,3.3145,0.123,1.0000
4680,1226833920,6910.5,3.3238,0.126,1.0000
4700,1232076800,6939.1,3.3119,0.125,1.0000
4720,1237319680,6967.4,3.3157,0.119,1.0000
4740,1242562560,6996.0,3.2910,0.126,1.0000
4760,1247805440,7026.4,3.2427,0.126,1.0000
4780,1253048320,7055.1,3.3577,0.130,1.0000
4800,1258291200,7083.4,3.3285,0.129,1.0000
4820,1263534080,7111.9,3.3116,0.129,1.0000
4840,1268776960,7140.3,3.2547,0.119,1.0000
4860,1274019840,7168.8,3.2710,0.123,1.0000
4880,1279262720,7197.1,3.2831,0.120,1.0000
4900,1284505600,7225.5,3.2768,0.131,1.0000
4920,1289748480,7253.8,3.2962,0.128,1.0000
4940,1294991360,7282.3,3.3386,0.119,1.0000
4960,1300234240,7311.0,3.2921,0.128,1.0000
4980,1305477120,7339.3,3.2897,0.126,1.0000
5000,1310720000,7367.6,3.2662,0.123,1.0000
5020,1315962880,7399.4,3.2428,0.124,1.0000
5040,1321205760,7427.8,3.2168,0.121,1.0000
5060,1326448640,7456.2,3.2593,0.118,1.0000
5080,1331691520,7484.4,3.3021,0.124,1.0000
5100,1336934400,7512.9,3.2150,0.115,1.0000
5120,1342177280,7541.2,3.2351,0.131,1.0000
5140,1347420160,7569.5,3.2764,0.118,1.0000
5160,1352663040,7597.8,3.2367,0.112,1.0000
5180,1357905920,7626.5,3.2268,0.117,1.0000
5200,1363148800,7654.8,3.2918,0.120,1.0000
5220,1368391680,7683.0,3.2741,0.121,1.0000
5240,1373634560,7711.4,3.2976,0.117,1.0000
5260,1378877440,7741.6,3.2460,0.118,1.0000
5280,1384120320,7769.9,3.2481,0.119,1.0000
5300,1389363200,7798.1,3.2539,0.111,1.0000
5320,1394606080,7826.4,3.1694,0.110,1.0000
5340,1399848960,7854.7,3.2410,0.118,1.0000
5360,1405091840,7883.0,3.2469,0.118,1.0000
5380,1410334720,7911.5,3.2685,0.128,1.0000
5400,1415577600,7940.0,3.2412,0.122,1.0000
5420,1420820480,7968.3,3.2191,0.117,1.0000
5440,1426063360,7996.7,3.2519,0.119,1.0000
5460,1431306240,8025.0,3.2732,0.112,1.0000
5480,1436549120,8053.3,3.2132,0.123,1.0000
5500,1441792000,8081.6,3.2661,0.117,1.0000
5520,1447034880,8112.0,3.1730,0.115,1.0000
5540,1452277760,8140.3,3.2116,0.111,1.0000
5560,1457520640,8168.5,3.2907,0.114,1.0000
5580,1462763520,8196.8,3.2236,0.123,1.0000
5600,1468006400,8225.2,3.2319,0.121,1.0000
5620,1473249280,8253.5,3.2334,0.114,1.0000
5640,1478492160,8281.9,3.1689,0.119,1.0000
5660,1483735040,8310.2,3.2511,0.115,1.0000
5680,1488977920,8338.7,3.2840,0.112,1.0000
5700,1494220800,8366.9,3.2674,0.113,1.0000
5720,1499463680,8395.1,3.2507,0.115,1.0000
5740,1504706560,8423.4,3.2622,0.109,1.0000
5760,1509949440,8454.2,3.2332,0.112,1.0000
5780,1515192320,8482.4,3.2384,0.116,1.0000
5800,1520435200,8511.0,3.1837,0.117,1.0000
5820,1525678080,8539.4,3.2384,0.116,1.0000
5840,1530920960,8567.7,3.2230,0.125,1.0000
5860,1536163840,8596.0,3.2474,0.116,1.0000
5880,1541406720,8624.2,3.3268,0.119,1.0000
5900,1546649600,8652.5,3.2371,0.112,1.0000
5920,1551892480,8680.8,3.2228,0.110,1.0000
5940,1557135360,8709.0,3.2050,0.114,1.0000
5960,1562378240,8737.3,3.2237,0.132,1.0000
5980,1567621120,8765.5,3.2278,0.131,1.0000
6000,1572864000,8793.8,3.2551,0.116,1.0000
6020,1578106880,8824.8,3.2414,0.118,1.0000
6040,1583349760,8853.1,3.2777,0.112,1.0000
6060,1588592640,8881.7,3.2160,0.111,1.0000
6080,1593835520,8910.0,3.2538,0.114,1.0000
6100,1599078400,8938.6,3.1542,0.119,1.0000
6120,1604321280,8967.2,3.2272,0.120,1.0000
6140,1609564160,8995.8,3.2039,0.110,1.0000
6160,1614807040,9024.3,3.2215,0.113,1.0000
6180,1620049920,9052.8,3.2172,0.110,1.0000
6200,1625292800,9081.1,3.2170,0.132,1.0000
6220,1630535680,9109.6,3.1985,0.107,1.0000
6240,1635778560,9137.8,3.2510,0.120,1.0000
6260,1641021440,9168.0,3.2093,0.111,1.0000
6280,1646264320,9196.6,3.2432,0.117,1.0000
6300,1651507200,9224.8,3.2517,0.117,1.0000
6320,1656750080,9253.2,3.2510,0.113,1.0000
6340,1661992960,9281.5,3.2372,0.106,1.0000
6360,1667235840,9310.0,3.2299,0.109,1.0000
6380,1672478720,9338.3,3.2277,0.118,1.0000
6400,1677721600,9366.7,3.2772,0.115,1.0000
6420,1682964480,9394.9,3.2540,0.109,1.0000
6440,1688207360,9423.3,3.1812,0.107,1.0000
6460,1693450240,9451.6,3.2551,0.119,1.0000
6480,1698693120,9480.1,3.2478,0.113,1.0000
6500,1703936000,9508.5,3.1258,0.111,1.0000
6520,1709178880,9539.3,3.2303,0.113,1.0000
6540,1714421760,9567.8,3.2544,0.111,1.0000
6560,1719664640,9596.4,3.2151,0.109,1.0000
6580,1724907520,9624.9,3.2420,0.117,1.0000
6600,1730150400,9653.4,3.1965,0.109,1.0000
6620,1735393280,9682.2,3.1861,0.117,1.0000
6640,1740636160,9711.0,3.2160,0.114,1.0000
6660,1745879040,9739.5,3.1744,0.109,1.0000
6680,1751121920,9768.1,3.2087,0.108,1.0000
6700,1756364800,9796.7,3.2429,0.112,1.0000
6720,1761607680,9825.2,3.2253,0.108,1.0000
6740,1766850560,9853.5,3.2103,0.107,1.0000
6760,1772093440,9884.1,3.1088,0.113,1.0000
6780,1777336320,9912.6,3.1821,0.106,1.0000
6800,1782579200,9940.8,3.1714,0.120,1.0000
6820,1787822080,9969.2,3.1992,0.110,1.0000
6840,1793064960,9997.5,3.2033,0.114,1.0000
6860,1798307840,10025.7,3.1584,0.111,1.0000
6880,1803550720,10054.0,3.2261,0.111,1.0000
6900,1808793600,10082.3,3.2042,0.108,1.0000
6920,1814036480,10110.7,3.1760,0.107,1.0000
6940,1819279360,10139.0,3.1652,0.103,1.0000
6960,1824522240,10167.4,3.1936,0.109,1.0000
6980,1829765120,10195.9,3.1661,0.115,1.0000
7000,1835008000,10224.4,3.1980,0.106,1.0000
7020,1840250880,10255.5,3.1747,0.114,1.0000
7040,1845493760,10284.0,3.2043,0.108,1.0000
7060,1850736640,10312.9,3.2052,0.115,1.0000
7080,1855979520,10341.2,3.1675,0.102,1.0000
7100,1861222400,10369.6,3.1807,0.106,1.0000
7120,1866465280,10397.8,3.2023,0.113,1.0000
7140,1871708160,10426.1,3.2311,0.112,1.0000
7160,1876951040,10454.4,3.2675,0.111,1.0000
7180,1882193920,10482.7,3.1861,0.119,1.0000
7200,1887436800,10510.9,3.1618,0.106,1.0000
7220,1892679680,10539.2,3.2729,0.110,1.0000
7240,1897922560,10567.6,3.1628,0.105,1.0000
7260,1903165440,10598.0,3.2013,0.110,1.0000
7280,1908408320,10626.4,3.1661,0.108,1.0000
7300,1913651200,10654.6,3.1991,0.108,1.0000
7320,1918894080,10683.1,3.1751,0.109,1.0000
7340,1924136960,10711.6,3.1589,0.108,1.0000
7360,1929379840,10740.3,3.1142,0.105,1.0000
7380,1934622720,10768.8,3.1091,0.107,1.0000
7400,1939865600,10798.1,3.1868,0.110,1.0000
7420,1945108480,10826.6,3.1603,0.106,1.0000
7440,1950351360,10855.3,3.2361,0.108,1.0000
7460,1955594240,10883.5,3.1942,0.116,1.0000
7480,1960837120,10912.0,3.1566,0.108,1.0000
7500,1966080000,10940.3,3.1890,0.106,1.0000
7520,1971322880,10970.7,3.1498,0.109,1.0000
7540,1976565760,10999.0,3.1378,0.100,1.0000
7560,1981808640,11027.2,3.1866,0.111,1.0000
7580,1987051520,11055.5,3.2505,0.103,1.0000
7600,1992294400,11083.7,3.2344,0.105,1.0000
7620,1997537280,11112.0,3.2145,0.115,1.0000
7640,2002780160,11140.4,3.1049,0.108,1.0000
7660,2008023040,11168.7,3.0967,0.104,1.0000
7680,2013265920,11196.9,3.1732,0.100,1.0000
7700,2018508800,11225.2,3.1582,0.104,1.0000
7720,2023751680,11253.4,3.1976,0.104,1.0000
7740,2028994560,11281.6,3.1972,0.105,1.0000
7760,2034237440,11312.2,3.1703,0.108,1.0000
7780,2039480320,11340.5,3.1729,0.106,1.0000
7800,2044723200,11368.7,3.1423,0.105,1.0000
7820,2049966080,11397.0,3.1672,0.098,1.0000
7840,2055208960,11425.2,3.1472,0.109,1.0000
7860,2060451840,11453.5,3.1848,0.105,1.0000
7880,2065694720,11481.8,3.1755,0.109,1.0000
7900,2070937600,11510.3,3.1692,0.104,1.0000
7920,2076180480,11538.5,3.1745,0.108,1.0000
7940,2081423360,11566.8,3.1333,0.104,1.0000
7960,2086666240,11595.1,3.2124,0.100,1.0000
7980,2091909120,11623.6,3.1863,0.106,1.0000
8000,2097152000,11651.9,3.1296,0.104,1.0000
8020,2102394880,11682.3,3.1437,0.102,1.0000
8040,2107637760,11710.6,3.1240,0.107,1.0000
8060,2112880640,11738.9,3.1176,0.108,1.0000
8080,2118123520,11767.3,3.1344,0.105,1.0000
8100,2123366400,11795.6,3.1706,0.106,1.0000
8120,2128609280,11823.9,3.0967,0.104,1.0000
8140,2133852160,11852.4,3.2204,0.109,1.0000
8160,2139095040,11880.7,3.1197,0.103,1.0000
8180,2144337920,11909.0,3.1964,0.113,1.0000
8200,2149580800,11937.3,3.1576,0.099,1.0000
8220,2154823680,11965.6,3.1944,0.103,1.0000
8240,2160066560,11993.9,3.1809,0.114,1.0000
8260,2165309440,12024.8,3.2004,0.105,1.0000
8280,2170552320,12053.1,3.1765,0.102,1.0000
8300,2175795200,12081.3,3.2080,0.104,1.0000
8320,2181038080,12110.1,3.0896,0.107,1.0000
8340,2186280960,12138.4,3.1513,0.109,1.0000
8360,2191523840,12166.6,3.1390,0.100,1.0000
8380,2196766720,12194.9,3.1698,0.107,1.0000
8400,2202009600,12223.2,3.1064,0.108,1.0000
8420,2207252480,12251.4,3.1651,0.103,1.0000
8440,2212495360,12280.1,3.1390,0.105,1.0000
8460,2217738240,12308.5,3.1991,0.102,1.0000
8480,2222981120,12337.1,3.1982,0.102,1.0000
8500,2228224000,12365.4,3.1859,0.103,1.0000
8520,2233466880,12396.2,3.1738,0.101,1.0000
8540,2238709760,12424.5,3.0952,0.100,1.0000
8560,2243952640,12452.7,3.1779,0.104,1.0000
8580,2249195520,12481.0,3.1560,0.106,1.0000
8600,2254438400,12509.4,3.1242,0.103,1.0000
8620,2259681280,12537.6,3.1657,0.102,1.0000
8640,2264924160,12566.0,3.0635,0.098,1.0000
8660,2270167040,12594.3,3.1488,0.103,1.0000
8680,2275409920,12622.5,3.1298,0.101,1.0000
8700,2280652800,12650.8,3.1582,0.104,1.0000
8720,2285895680,12679.1,3.1653,0.106,1.0000
8740,2291138560,12707.6,3.1608,0.104,1.0000
8760,2296381440,12737.9,3.1294,0.102,1.0000
8780,2301624320,12766.2,3.1152,0.103,1.0000
8800,2306867200,12794.4,3.1183,0.100,1.0000
8820,2312110080,12822.7,3.1815,0.098,1.0000
8840,2317352960,12850.9,3.1922,0.099,1.0000
8860,2322595840,12879.2,3.1595,0.101,1.0000
8880,2327838720,12907.5,3.1736,0.097,1.0000
8900,2333081600,12935.7,3.1019,0.106,1.0000
8920,2338324480,12964.0,3.1624,0.102,1.0000
8940,2343567360,12992.2,3.1106,0.101,1.0000
8960,2348810240,13020.5,3.0892,0.103,1.0000
8980,2354053120,13048.9,3.1465,0.103,1.0000
9000,2359296000,13077.2,3.0262,0.101,1.0000
9020,2364538880,13107.7,3.1526,0.103,1.0000
9040,2369781760,13135.9,3.1535,0.099,1.0000
9060,2375024640,13164.2,3.0616,0.099,1.0000
9080,2380267520,13192.4,3.1690,0.100,1.0000
9100,2385510400,13220.6,3.1850,0.106,1.0000
9120,2390753280,13248.9,3.1250,0.107,1.0000
9140,2395996160,13277.1,3.1497,0.104,1.0000
9160,2401239040,13305.6,3.1818,0.101,1.0000
9180,2406481920,13333.9,3.1055,0.104,1.0000
9200,2411724800,13362.2,3.1921,0.105,1.0000
9220,2416967680,13390.6,3.1397,0.098,1.0000
9240,2422210560,13418.9,3.1566,0.105,1.0000
9260,2427453440,13449.7,3.2014,0.100,1.0000
9280,2432696320,13478.2,3.1076,0.098,1.0000
9300,2437939200,13506.5,3.1100,0.101,1.0000
9320,2443182080,13534.8,3.1323,0.102,1.0000
9340,2448424960,13563.0,3.1551,0.104,1.0000
9360,2453667840,13591.4,3.1514,0.105,1.0000
9380,2458910720,13619.6,3.1086,0.097,1.0000
9400,2464153600,13647.9,3.1600,0.101,1.0000
9420,2469396480,13676.1,3.1150,0.100,1.0000
9440,2474639360,13704.3,3.1621,0.098,1.0000
9460,2479882240,13732.5,3.1579,0.100,1.0000
9480,2485125120,13761.2,3.1408,0.102,1.0000
9500,2490368000,13789.4,3.1314,0.100,1.0000
9520,2495610880,13819.9,3.1153,0.103,1.0000
9540,2500853760,13848.1,3.1635,0.100,1.0000
9560,2506096640,13876.7,3.1054,0.099,1.0000
9580,2511339520,13905.2,3.0832,0.103,1.0000
9600,2516582400,13933.4,3.1591,0.100,1.0000
9620,2521825280,13961.7,3.1811,0.097,1.0000
9640,2527068160,13989.9,3.1533,0.101,1.0000
9660,2532311040,14018.1,3.1846,0.097,1.0000
9680,2537553920,14046.5,3.0943,0.102,1.0000
9700,2542796800,14075.0,3.1567,0.096,1.0000
9720,2548039680,14103.5,3.1071,0.098,1.0000
9740,2553282560,14131.8,3.1790,0.097,1.0000
9760,2558525440,14163.0,3.1327,0.101,1.0000
9780,2563768320,14191.3,3.1106,0.098,1.0000
9800,2569011200,14219.5,3.1142,0.093,1.0000
9820,2574254080,14247.9,3.1116,0.097,1.0000
9840,2579496960,14276.1,3.1430,0.099,1.0000
9860,2584739840,14304.6,3.1572,0.103,1.0000
9880,2589982720,14332.8,3.0938,0.094,1.0000
9900,2595225600,14361.3,3.0256,0.095,1.0000
9920,2600468480,14389.5,3.1457,0.100,1.0000
9940,2605711360,14418.0,3.1411,0.094,1.0000
9960,2610954240,14446.2,3.0828,0.095,1.0000
9980,2616197120,14474.7,3.1340,0.099,1.0000
10000,2621440000,14503.5,3.1542,0.096,1.0000
10020,2626682880,14534.3,3.1416,0.102,1.0000
10040,2631925760,14562.6,3.0977,0.101,1.0000
10060,2637168640,14591.1,3.1820,0.096,1.0000
10080,2642411520,14619.7,3.2181,0.097,1.0000
10100,2647654400,14648.3,3.1969,0.099,1.0000
10120,2652897280,14676.7,3.1555,0.101,1.0000
10140,2658140160,14705.0,3.1064,0.099,1.0000
10160,2663383040,14733.3,3.0870,0.097,1.0000
10180,2668625920,14761.7,3.1251,0.094,1.0000
10200,2673868800,14790.1,3.1598,0.095,1.0000
10220,2679111680,14818.6,3.1389,0.095,1.0000
10240,2684354560,14847.1,3.0983,0.093,1.0000
10260,2689597440,14877.6,3.1146,0.099,1.0000
10280,2694840320,14906.0,3.1593,0.097,1.0000
10300,2700083200,14934.3,3.1439,0.102,1.0000
10320,2705326080,14962.8,3.1366,0.098,1.0000
10340,2710568960,14991.0,3.2234,0.097,1.0000
10360,2715811840,15019.3,3.0960,0.091,1.0000
10380,2721054720,15047.6,3.1183,0.096,1.0000
10400,2726297600,15076.1,3.1393,0.096,1.0000
10420,2731540480,15104.8,3.1330,0.093,1.0000
10440,2736783360,15133.5,3.1066,0.095,1.0000
10460,2742026240,15161.7,3.1018,0.095,1.0000
10480,2747269120,15190.3,3.1659,0.095,1.0000
10500,2752512000,15218.5,3.0888,0.098,1.0000
