step,tokens,elapsed_s,loss,grad_norm,lr_mult
14600,3827302400,,2.8073,0.075,1.0000
14620,3832545280,,2.8754,0.076,1.0000
14640,3837788160,,2.8561,0.076,1.0000
14660,3843031040,,2.8271,0.077,1.0000
14680,3848273920,,2.8020,0.074,1.0000
14700,3853516800,,2.8004,0.079,1.0000
14720,3858759680,,2.8931,0.076,1.0000
14740,3864002560,,2.8338,0.075,1.0000
14760,3869245440,,2.8605,0.076,1.0000
14780,3874488320,,2.8600,0.079,1.0000
14800,3879731200,,2.8330,0.073,1.0000
14820,3884974080,,2.8366,0.078,1.0000
14840,3890216960,,2.7986,0.077,1.0000
14860,3895459840,,2.9171,0.077,1.0000
14880,3900702720,,2.8220,0.076,1.0000
14900,3905945600,,2.8684,0.076,1.0000
14920,3911188480,,2.8475,0.075,1.0000
14940,3916431360,,2.8219,0.077,1.0000
14960,3921674240,,2.8423,0.079,1.0000
14980,3926917120,,2.8759,0.077,1.0000
15000,3932160000,,2.8584,0.077,1.0000
15020,3937402880,,2.9007,0.074,1.0000
15040,3942645760,,2.8106,0.075,1.0000
15060,3947888640,,2.8870,0.075,1.0000
15080,3953131520,,2.8107,0.076,1.0000
15100,3958374400,,2.8213,0.077,1.0000
15120,3963617280,,2.7840,0.076,1.0000
15140,3968860160,,2.8105,0.075,1.0000
15160,3974103040,,2.7763,0.076,1.0000
15180,3979345920,,2.8745,0.076,1.0000
15200,3984588800,,2.9053,0.075,1.0000
15220,3989831680,,2.8502,0.075,1.0000
15240,3995074560,,2.8498,0.074,1.0000
15260,4000317440,,2.7915,0.077,1.0000
15280,4005560320,,2.8490,0.075,1.0000
15300,4010803200,,2.8315,0.083,1.0000
15320,4016046080,,2.9181,0.075,1.0000
15340,4021288960,,2.8507,0.075,1.0000
15360,4026531840,,2.9282,0.077,1.0000
15380,4031774720,,2.8816,0.076,1.0000
15400,4037017600,,2.8389,0.074,1.0000
15420,4042260480,,2.8423,0.075,1.0000
15440,4047503360,,2.8969,0.077,1.0000
15460,4052746240,,2.8096,0.074,1.0000
15480,4057989120,,2.8789,0.076,1.0000
15500,4063232000,,2.9047,0.077,1.0000
15520,4068474880,,2.8126,0.077,1.0000
15540,4073717760,,2.8605,0.077,1.0000
15560,4078960640,,2.8192,0.076,1.0000
15580,4084203520,,2.8262,0.073,1.0000
15600,4089446400,,2.8439,0.076,1.0000
15620,4094689280,,2.8615,0.074,1.0000
15640,4099932160,,2.8589,0.077,1.0000
15660,4105175040,,2.8839,0.075,1.0000
15680,4110417920,,2.8362,0.075,1.0000
15700,4115660800,,2.8336,0.074,1.0000
15720,4120903680,,2.8437,0.073,1.0000
15740,4126146560,,2.8811,0.076,1.0000
15760,4131389440,,2.8332,0.072,1.0000
15780,4136632320,,2.8742,0.075,1.0000
15800,4141875200,,2.9018,0.075,1.0000
15820,4147118080,,2.7888,0.075,1.0000
15840,4152360960,,2.7523,0.074,1.0000
15860,4157603840,,2.8095,0.076,1.0000
15880,4162846720,,2.7891,0.073,1.0000
15900,4168089600,,2.9095,0.077,1.0000
15920,4173332480,,2.8247,0.075,1.0000
15940,4178575360,,2.8669,0.072,1.0000
15960,4183818240,,2.8696,0.075,1.0000
15980,4189061120,,2.8249,0.074,1.0000
16000,4194304000,,2.7948,0.074,1.0000
16020,4199546880,,2.8682,0.072,1.0000
16040,4204789760,,2.7882,0.075,1.0000
16060,4210032640,,2.8381,0.073,1.0000
16080,4215275520,,2.8287,0.074,1.0000
16100,4220518400,,2.8359,0.071,1.0000
16120,4225761280,,2.7940,0.072,1.0000
16140,4231004160,,2.8708,0.073,1.0000
16160,4236247040,,2.8169,0.073,1.0000
16180,4241489920,,2.8547,0.074,1.0000
16200,4246732800,,2.8584,0.075,1.0000
16220,4251975680,,2.8798,0.073,1.0000
16240,4257218560,,2.8880,0.075,1.0000
16260,4262461440,,2.8212,0.074,1.0000
16280,4267704320,,2.8399,0.075,1.0000
16300,4272947200,,2.8136,0.074,1.0000
16320,4278190080,,2.7718,0.074,1.0000
16340,4283432960,,2.9106,0.076,1.0000
16360,4288675840,,2.8638,0.073,1.0000
16380,4293918720,,2.8601,0.075,1.0000
16400,4299161600,,2.8404,0.077,1.0000
16420,4304404480,,2.8419,0.075,1.0000
16440,4309647360,,2.8758,0.073,1.0000
16460,4314890240,,2.8252,0.077,1.0000
16480,4320133120,,2.8610,0.074,1.0000
16500,4325376000,,2.8044,0.075,1.0000
16520,4330618880,,2.7982,0.073,1.0000
16540,4335861760,,2.8471,0.074,1.0000
16560,4341104640,,2.8614,0.073,1.0000
16580,4346347520,,2.8197,0.072,1.0000
16600,4351590400,,2.7951,0.072,1.0000
16620,4356833280,,2.8551,0.073,1.0000
16640,4362076160,,2.8326,0.075,1.0000
16660,4367319040,,2.8396,0.074,1.0000
16680,4372561920,,2.8933,0.074,1.0000
16700,4377804800,,2.8923,0.074,1.0000
16720,4383047680,,2.7864,0.076,1.0000
16740,4388290560,,2.8543,0.073,1.0000
16760,4393533440,,2.8549,0.071,1.0000
16780,4398776320,,2.7868,0.073,1.0000
16800,4404019200,,2.8167,0.073,1.0000
16820,4409262080,,2.8621,0.072,1.0000
16840,4414504960,,2.8723,0.073,1.0000
16860,4419747840,,2.8274,0.072,1.0000
16880,4424990720,,2.8344,0.073,1.0000
16900,4430233600,,2.8657,0.072,1.0000
16920,4435476480,,2.8687,0.072,1.0000
16940,4440719360,,2.8605,0.071,1.0000
16960,4445962240,,2.8384,0.072,1.0000
16980,4451205120,,2.7991,0.072,1.0000
17000,4456448000,,2.7960,0.070,1.0000
17020,4461690880,,2.8466,0.073,1.0000
17040,4466933760,,2.8765,0.072,1.0000
17060,4472176640,,2.8225,0.075,1.0000
17080,4477419520,,2.8468,0.075,1.0000
17100,4482662400,,2.8074,0.073,1.0000
17120,4487905280,,2.8174,0.073,1.0000
17140,4493148160,,2.8092,0.073,1.0000
17160,4498391040,,2.8741,0.073,1.0000
17180,4503633920,,2.7962,0.072,1.0000
17200,4508876800,,2.8748,0.073,1.0000
17220,4514119680,,2.8303,0.075,1.0000
17240,4519362560,,2.7666,0.075,1.0000
17260,4524605440,,2.8618,0.073,1.0000
17280,4529848320,,2.8314,0.074,1.0000
17300,4535091200,,2.8313,0.071,1.0000
17320,4540334080,,2.8669,0.073,1.0000
17340,4545576960,,2.7766,0.075,1.0000
17360,4550819840,,2.8061,0.072,1.0000
17380,4556062720,,2.8296,0.073,1.0000
17400,4561305600,,2.8568,0.073,1.0000
17420,4566548480,,2.8282,0.075,1.0000
17440,4571791360,,2.8382,0.071,1.0000
17460,4577034240,,2.8083,0.072,1.0000
17480,4582277120,,2.8344,0.072,1.0000
17500,4587520000,,2.8900,0.074,1.0000
17520,4592762880,,2.7589,0.071,1.0000
17540,4598005760,,2.8464,0.070,1.0000
17560,4603248640,,2.7836,0.072,1.0000
17580,4608491520,,2.8308,0.071,1.0000
17600,4613734400,,2.9351,0.072,1.0000
17620,4618977280,,2.8616,0.072,1.0000
17640,4624220160,,2.7746,0.073,1.0000
17660,4629463040,,2.8919,0.072,1.0000
17680,4634705920,,2.8050,0.071,1.0000
17700,4639948800,,2.8406,0.072,1.0000
17720,4645191680,,2.7776,0.071,1.0000
17740,4650434560,,2.8483,0.072,1.0000
17760,4655677440,,2.7789,0.072,1.0000
17780,4660920320,,2.8896,0.071,1.0000
17800,4666163200,,2.7841,0.073,1.0000
17820,4671406080,,2.7949,0.076,1.0000
17840,4676648960,,2.8376,0.072,1.0000
17860,4681891840,,2.8444,0.073,1.0000
17880,4687134720,,2.8618,0.071,1.0000
17900,4692377600,,2.8040,0.071,1.0000
17920,4697620480,,2.8365,0.072,1.0000
17940,4702863360,,2.8135,0.071,1.0000
17960,4708106240,,2.8419,0.072,1.0000
17980,4713349120,,2.7617,0.069,1.0000
18000,4718592000,,2.8052,0.071,1.0000
18020,4723834880,,2.7532,0.072,1.0000
18040,4729077760,,2.7870,0.071,1.0000
18060,4734320640,,2.7838,0.073,1.0000
18080,4739563520,,2.7692,0.071,1.0000
18100,4744806400,,2.8528,0.072,1.0000
18120,4750049280,,2.7298,0.072,1.0000
18140,4755292160,,2.7934,0.072,1.0000
18160,4760535040,,2.7612,0.070,1.0000
18180,4765777920,,2.8038,0.073,1.0000
18200,4771020800,,2.7952,0.069,1.0000
18220,4776263680,,2.8004,0.072,1.0000
18240,4781506560,,2.8130,0.072,1.0000
18260,4786749440,,2.8623,0.072,1.0000
18280,4791992320,,2.8282,0.070,1.0000
18300,4797235200,,2.8151,0.071,1.0000
18320,4802478080,,2.8816,0.073,1.0000
18340,4807720960,,2.7649,0.072,1.0000
18360,4812963840,,2.9140,0.072,1.0000
18380,4818206720,,2.7666,0.074,1.0000
18400,4823449600,,2.7806,0.070,1.0000
18420,4828692480,,2.8411,0.079,1.0000
18440,4833935360,,2.7986,0.070,1.0000
18460,4839178240,,2.8202,0.070,1.0000
18480,4844421120,,2.8242,0.070,1.0000
18500,4849664000,,2.8276,0.071,1.0000
18520,4854906880,,2.7972,0.071,1.0000
18540,4860149760,,2.8896,0.071,1.0000
18560,4865392640,,2.8623,0.070,1.0000
18580,4870635520,,2.7968,0.070,1.0000
18600,4875878400,,2.8289,0.071,1.0000
18620,4881121280,,2.8485,0.070,1.0000
18640,4886364160,,2.8007,0.069,1.0000
18660,4891607040,,2.8223,0.070,1.0000
18680,4896849920,,2.8564,0.069,1.0000
18700,4902092800,,2.8371,0.071,1.0000
18720,4907335680,,2.7625,0.071,1.0000
18740,4912578560,,2.8217,0.070,1.0000
18760,4917821440,,2.7937,0.070,1.0000
18780,4923064320,,2.8065,0.069,1.0000
18800,4928307200,,2.7917,0.069,1.0000
18820,4933550080,,2.7894,0.073,1.0000
18840,4938792960,,2.8087,0.072,1.0000
18860,4944035840,,2.8546,0.073,1.0000
18880,4949278720,,2.7783,0.069,1.0000
18900,4954521600,,2.8503,0.074,1.0000
18920,4959764480,,2.8065,0.070,1.0000
18940,4965007360,,2.7991,0.070,1.0000
18960,4970250240,,2.8857,0.069,1.0000
18980,4975493120,,2.8662,0.070,1.0000
19000,4980736000,,2.7872,0.074,1.0000
19020,4985978880,,2.7986,0.071,1.0000
19040,4991221760,,2.7443,0.071,1.0000
19060,4996464640,,2.9104,0.072,1.0000
19080,5001707520,,2.8788,0.069,1.0000
19100,5006950400,,2.8161,0.068,1.0000
19120,5012193280,,2.8601,0.069,1.0000
19140,5017436160,,2.8210,0.068,1.0000
19160,5022679040,,2.8754,0.071,1.0000
19180,5027921920,,2.7712,0.070,1.0000
19200,5033164800,,2.7905,0.070,1.0000
19220,5038407680,,2.7817,0.070,1.0000
19240,5043650560,,2.7893,0.073,1.0000
19260,5048893440,,2.7391,0.069,1.0000
19280,5054136320,,2.8053,0.070,1.0000
19300,5059379200,,2.8337,0.070,1.0000
19320,5064622080,,2.7898,0.070,1.0000
19340,5069864960,,2.8187,0.070,1.0000
19360,5075107840,,2.8034,0.070,1.0000
19380,5080350720,,2.8104,0.071,1.0000
19400,5085593600,,2.8464,0.069,1.0000
19420,5090836480,,2.8192,0.069,1.0000
19440,5096079360,,2.8684,0.072,1.0000
19460,5101322240,,2.8153,0.072,1.0000
19480,5106565120,,2.8160,0.070,1.0000
19500,5111808000,,2.8219,0.070,1.0000
19520,5117050880,,2.7684,0.069,1.0000
19540,5122293760,,2.7870,0.069,1.0000
19560,5127536640,,2.8531,0.068,1.0000
19580,5132779520,,2.7603,0.068,1.0000
19600,5138022400,,2.8072,0.073,1.0000
19620,5143265280,,2.8044,0.069,1.0000
19640,5148508160,,2.8208,0.071,1.0000
19660,5153751040,,2.7684,0.070,1.0000
19680,5158993920,,2.7604,0.070,1.0000
19700,5164236800,,2.7406,0.070,1.0000
19720,5169479680,,2.8217,0.071,1.0000
19740,5174722560,,2.8435,0.069,1.0000
19760,5179965440,,2.7804,0.070,1.0000
19780,5185208320,,2.7973,0.070,1.0000
19800,5190451200,,2.8137,0.069,1.0000
19820,5195694080,,2.8093,0.068,1.0000
19840,5200936960,,2.8125,0.069,1.0000
19860,5206179840,,2.8138,0.070,1.0000
19880,5211422720,,2.8281,0.069,1.0000
19900,5216665600,,2.7769,0.073,1.0000
19920,5221908480,,2.8057,0.069,1.0000
19940,5227151360,,2.8131,0.069,1.0000
19960,5232394240,,2.8043,0.070,1.0000
19980,5237637120,,2.7665,0.070,1.0000
20000,5242880000,,2.7883,0.070,1.0000
20020,5248122880,,2.8252,0.072,1.0000
20040,5253365760,,2.8773,0.074,1.0000
20060,5258608640,,2.8260,0.069,1.0000
20080,5263851520,,2.7745,0.068,1.0000
20100,5269094400,,2.8123,0.070,1.0000
20120,5274337280,,2.8343,0.070,1.0000
20140,5279580160,,2.8227,0.071,1.0000
20160,5284823040,,2.8256,0.068,1.0000
20180,5290065920,,2.8073,0.069,1.0000
20200,5295308800,,2.8821,0.069,1.0000
20220,5300551680,,2.8382,0.070,1.0000
20240,5305794560,,2.7715,0.069,1.0000
20260,5311037440,,2.8136,0.070,1.0000
20280,5316280320,,2.8253,0.069,1.0000
20300,5321523200,,2.8505,0.069,1.0000
20320,5326766080,,2.8045,0.071,1.0000
20340,5332008960,,2.8845,0.071,1.0000
20360,5337251840,,2.7741,0.068,1.0000
20380,5342494720,,2.7344,0.067,1.0000
20400,5347737600,,2.8049,0.068,1.0000
20420,5352980480,,2.7982,0.068,1.0000
20440,5358223360,,2.8005,0.069,1.0000
20460,5363466240,,2.8157,0.069,1.0000
20480,5368709120,,2.7819,0.070,1.0000
20500,5373952000,,2.7940,0.068,1.0000
20520,5379194880,,2.8302,0.068,1.0000
20540,5384437760,,2.8110,0.068,1.0000
20560,5389680640,,2.8510,0.070,1.0000
20580,5394923520,,2.7683,0.069,1.0000
20600,5400166400,,2.8011,0.072,1.0000
20620,5405409280,,2.7665,0.072,1.0000
20640,5410652160,,2.8797,0.071,1.0000
20660,5415895040,,2.7835,0.069,1.0000
20680,5421137920,,2.7628,0.069,1.0000
20700,5426380800,,2.7872,0.070,1.0000
20720,5431623680,,2.8492,0.067,1.0000
20740,5436866560,,2.8857,0.070,1.0000
20760,5442109440,,2.7972,0.069,1.0000
20780,5447352320,,2.8090,0.067,1.0000
20800,5452595200,,2.8129,0.070,1.0000
20820,5457838080,,2.8072,0.070,1.0000
20840,5463080960,,2.7997,0.069,1.0000
20860,5468323840,,2.7960,0.067,1.0000
20880,5473566720,,2.7349,0.069,1.0000
20900,5478809600,,2.7210,0.069,1.0000
20920,5484052480,,2.8549,0.068,1.0000
20940,5489295360,,2.8306,0.069,1.0000
20960,5494538240,,2.7755,0.068,1.0000
20980,5499781120,,2.7651,0.070,1.0000
21000,5505024000,,2.7576,0.069,1.0000
21020,5510266880,,2.7963,0.067,1.0000
21040,5515509760,,2.7674,0.070,1.0000
21060,5520752640,,2.7765,0.070,1.0000
21080,5525995520,,2.8079,0.067,1.0000
21100,5531238400,,2.8404,0.069,1.0000
21120,5536481280,,2.8236,0.068,1.0000
21140,5541724160,,2.7979,0.070,1.0000
21160,5546967040,,2.8215,0.069,1.0000
21180,5552209920,,2.8066,0.069,1.0000
21200,5557452800,,2.8249,0.068,1.0000
21220,5562695680,,2.7489,0.066,1.0000
21240,5567938560,,2.7970,0.067,1.0000
21260,5573181440,,2.8071,0.067,1.0000
21280,5578424320,,2.8049,0.068,1.0000
21300,5583667200,,2.7960,0.068,1.0000
21320,5588910080,,2.7452,0.067,1.0000
21340,5594152960,,2.7801,0.067,1.0000
21360,5599395840,,2.7635,0.068,1.0000
21380,5604638720,,2.7891,0.068,1.0000
21400,5609881600,,2.7999,0.068,1.0000
21420,5615124480,,2.7499,0.067,1.0000
21440,5620367360,,2.8340,0.069,1.0000
21460,5625610240,,2.7805,0.067,1.0000
21480,5630853120,,2.7909,0.067,1.0000
21500,5636096000,,2.7738,0.066,1.0000
21520,5641338880,,2.7515,0.067,1.0000
21540,5646581760,,2.8623,0.066,1.0000
21560,5651824640,,2.7913,0.067,1.0000
21580,5657067520,,2.7562,0.068,1.0000
21600,5662310400,,2.8261,0.069,1.0000
21620,5667553280,,2.7561,0.066,1.0000
21640,5672796160,,2.7984,0.069,1.0000
21660,5678039040,,2.8251,0.066,1.0000
21680,5683281920,,2.7563,0.066,1.0000
21700,5688524800,,2.8167,0.066,1.0000
21720,5693767680,,2.7999,0.068,1.0000
21740,5699010560,,2.7786,0.068,1.0000
21760,5704253440,,2.7650,0.067,1.0000
21780,5709496320,,2.7288,0.067,1.0000
21800,5714739200,,2.8230,0.067,1.0000
21820,5719982080,,2.7673,0.071,1.0000
21840,5725224960,,2.8501,0.068,1.0000
21860,5730467840,,2.7976,0.070,1.0000
21880,5735710720,,2.8260,0.067,1.0000
21900,5740953600,,2.7843,0.067,1.0000
21920,5746196480,,2.8709,0.067,1.0000
21940,5751439360,,2.8241,0.067,1.0000
21960,5756682240,,2.8254,0.068,1.0000
21980,5761925120,,2.7715,0.069,1.0000
22000,5767168000,,2.8010,0.067,1.0000
22020,5772410880,,2.8040,0.068,1.0000
22040,5777653760,,2.8434,0.067,1.0000
22060,5782896640,,2.7376,0.068,1.0000
22080,5788139520,,2.7642,0.069,1.0000
22100,5793382400,,2.7914,0.065,1.0000
22120,5798625280,,2.7976,0.066,1.0000
22140,5803868160,,2.7887,0.066,1.0000
22160,5809111040,,2.8978,0.071,1.0000
22180,5814353920,,2.8260,0.070,1.0000
22200,5819596800,,2.8123,0.068,1.0000
22220,5824839680,,2.7948,0.068,1.0000
22240,5830082560,,2.8326,0.067,1.0000
22260,5835325440,,2.8231,0.067,1.0000
22280,5840568320,,2.8341,0.067,1.0000
22300,5845811200,,2.7991,0.068,1.0000
22320,5851054080,,2.7981,0.067,1.0000
22340,5856296960,,2.7655,0.065,1.0000
22360,5861539840,,2.7943,0.066,1.0000
22380,5866782720,,2.8427,0.067,1.0000
22400,5872025600,,2.7989,0.067,1.0000
22420,5877268480,,2.7685,0.065,1.0000
22440,5882511360,,2.7893,0.066,1.0000
22460,5887754240,,2.8421,0.070,1.0000
22480,5892997120,,2.8176,0.067,1.0000
22500,5898240000,,2.8088,0.068,1.0000
22520,5903482880,,2.8163,0.066,1.0000
22540,5908725760,,2.8142,0.069,1.0000
22560,5913968640,,2.7304,0.067,1.0000
22580,5919211520,,2.8241,0.067,1.0000
22600,5924454400,,2.8053,0.068,1.0000
22620,5929697280,,2.7919,0.066,1.0000
22640,5934940160,,2.7250,0.066,1.0000
22660,5940183040,,2.8129,0.065,1.0000
22680,5945425920,,2.7583,0.068,1.0000
22700,5950668800,,2.8163,0.067,1.0000
22720,5955911680,,2.7757,0.067,1.0000
22740,5961154560,,2.7907,0.067,1.0000
22760,5966397440,,2.7704,0.068,1.0000
22780,5971640320,,2.7714,0.066,1.0000
22800,5976883200,,2.8292,0.066,1.0000
22820,5982126080,,2.8133,0.068,1.0000
22840,5987368960,,2.8646,0.065,1.0000
22860,5992611840,,2.7976,0.066,1.0000
22880,5997854720,,2.8076,0.066,1.0000
22900,6003097600,,2.8443,0.066,1.0000
22920,6008340480,,2.8055,0.066,1.0000
22940,6013583360,,2.7293,0.068,1.0000
22960,6018826240,,2.7983,0.068,1.0000
22980,6024069120,,2.7713,0.067,1.0000
23000,6029312000,,2.8267,0.068,1.0000
23020,6034554880,,2.7807,0.068,1.0000
23040,6039797760,,2.7994,0.068,1.0000
23060,6045040640,,2.7478,0.068,1.0000
23080,6050283520,,2.7413,0.068,1.0000
23100,6055526400,,2.7865,0.067,1.0000
23120,6060769280,,2.7057,0.065,1.0000
23140,6066012160,,2.8009,0.067,1.0000
23160,6071255040,,2.8061,0.065,1.0000
23180,6076497920,,2.7747,0.066,1.0000
23200,6081740800,,2.7544,0.069,1.0000
23220,6086983680,,2.8362,0.066,1.0000
23240,6092226560,,2.8156,0.065,1.0000
23260,6097469440,,2.8250,0.067,1.0000
23280,6102712320,,2.7600,0.066,1.0000
23300,6107955200,,2.8239,0.067,1.0000
23320,6113198080,,2.7591,0.067,1.0000
23340,6118440960,,2.7734,0.065,1.0000
23360,6123683840,,2.7747,0.065,1.0000
23380,6128926720,,2.7483,0.065,1.0000
23400,6134169600,,2.8211,0.066,1.0000
23420,6139412480,,2.7648,0.066,1.0000
23440,6144655360,,2.8491,0.066,1.0000
23460,6149898240,,2.7686,0.066,1.0000
23480,6155141120,,2.7967,0.066,1.0000
23500,6160384000,,2.8219,0.065,1.0000
23520,6165626880,,2.7566,0.065,1.0000
23540,6170869760,,2.7478,0.067,1.0000
23560,6176112640,,2.6681,0.066,1.0000
23580,6181355520,,2.8353,0.067,1.0000
23600,6186598400,,2.7839,0.067,1.0000
23620,6191841280,,2.8052,0.066,1.0000
23640,6197084160,,2.8355,0.068,1.0000
23660,6202327040,,2.8327,0.066,1.0000
23680,6207569920,,2.7892,0.066,1.0000
23700,6212812800,,2.7895,0.068,1.0000
23720,6218055680,,2.7700,0.066,1.0000
23740,6223298560,,2.7740,0.065,1.0000
23760,6228541440,,2.7849,0.066,1.0000
23780,6233784320,,2.7890,0.064,1.0000
23800,6239027200,,2.7403,0.066,1.0000
23820,6244270080,,2.7443,0.067,1.0000
23840,6249512960,,2.8163,0.065,1.0000
23860,6254755840,,2.7867,0.067,1.0000
23880,6259998720,,2.7684,0.068,1.0000
23900,6265241600,,2.7363,0.065,1.0000
23920,6270484480,,2.7166,0.067,1.0000
23940,6275727360,,2.9023,0.070,1.0000
23960,6280970240,,2.7806,0.068,1.0000
23980,6286213120,,2.7413,0.064,1.0000
24000,6291456000,,2.8268,0.066,1.0000
24020,6296698880,,2.7995,0.065,1.0000
24040,6301941760,,2.8290,0.065,1.0000
24060,6307184640,,2.7212,0.065,1.0000
24080,6312427520,,2.8083,0.065,1.0000
24100,6317670400,,2.7775,0.066,1.0000
24120,6322913280,,2.7611,0.065,1.0000
24140,6328156160,,2.7814,0.067,1.0000
24160,6333399040,,2.8184,0.066,1.0000
24180,6338641920,,2.7853,0.066,1.0000
24200,6343884800,,2.8354,0.065,1.0000
24220,6349127680,,2.7727,0.067,1.0000
24240,6354370560,,2.7961,0.066,1.0000
24260,6359613440,,2.8223,0.069,1.0000
24280,6364856320,,2.8130,0.064,1.0000
24300,6370099200,,2.8023,0.068,1.0000
24320,6375342080,,2.7835,0.066,1.0000
24340,6380584960,,2.7829,0.067,1.0000
24360,6385827840,,2.7699,0.067,1.0000
24380,6391070720,,2.7626,0.063,1.0000
24400,6396313600,,2.8079,0.070,1.0000
24420,6401556480,,2.7541,0.064,1.0000
24440,6406799360,,2.7763,0.065,1.0000
24460,6412042240,,2.7460,0.064,1.0000
24480,6417285120,,2.8002,0.065,1.0000
24500,6422528000,,2.7314,0.066,1.0000
24520,6427770880,,2.7716,0.064,1.0000
24540,6433013760,,2.7950,0.064,1.0000
24560,6438256640,,2.8657,0.065,1.0000
24580,6443499520,,2.7815,0.064,1.0000
24600,6448742400,,2.7802,0.067,1.0000
24620,6453985280,,2.8082,0.065,1.0000
24640,6459228160,,2.7536,0.064,1.0000
24660,6464471040,,2.7561,0.067,1.0000
24680,6469713920,,2.8362,0.066,1.0000
24700,6474956800,,2.8154,0.066,1.0000
24720,6480199680,,2.8514,0.066,1.0000
24740,6485442560,,2.8034,0.066,1.0000
24760,6490685440,,2.8267,0.065,1.0000
24780,6495928320,,2.7843,0.065,1.0000
24800,6501171200,,2.8458,0.068,1.0000
24820,6506414080,,2.7667,0.066,1.0000
24840,6511656960,,2.8190,0.065,1.0000
24860,6516899840,,2.7294,0.064,1.0000
24880,6522142720,,2.7875,0.065,1.0000
24900,6527385600,,2.7542,0.064,1.0000
24920,6532628480,,2.7628,0.065,1.0000
24940,6537871360,,2.8548,0.065,1.0000
24960,6543114240,,2.7683,0.065,1.0000
24980,6548357120,,2.7579,0.064,1.0000
25000,6553600000,,2.6924,0.065,1.0000
25020,6558842880,,2.8087,0.065,1.0000
25040,6564085760,,2.8296,0.067,1.0000
25060,6569328640,,2.7393,0.063,1.0000
25080,6574571520,,2.8096,0.065,1.0000
25100,6579814400,,2.7036,0.067,1.0000
25120,6585057280,,2.7346,0.067,1.0000
25140,6590300160,,2.7585,0.064,1.0000
25160,6595543040,,2.8077,0.067,1.0000
25180,6600785920,,2.7799,0.063,1.0000
25200,6606028800,,2.7831,0.065,1.0000
25220,6611271680,,2.7908,0.065,1.0000
25240,6616514560,,2.8085,0.064,1.0000
25260,6621757440,,2.7626,0.064,1.0000
25280,6627000320,,2.7455,0.065,1.0000
25300,6632243200,,2.7282,0.065,1.0000
25320,6637486080,,2.7483,0.066,1.0000
25340,6642728960,,2.8002,0.064,1.0000
25360,6647971840,,2.7330,0.064,1.0000
25380,6653214720,,2.8615,0.065,1.0000
25400,6658457600,,2.7500,0.066,1.0000
25420,6663700480,,2.7919,0.064,1.0000
25440,6668943360,,2.7718,0.065,1.0000
25460,6674186240,,2.8898,0.065,1.0000
25480,6679429120,,2.7676,0.064,1.0000
25500,6684672000,,2.7443,0.064,1.0000
25520,6689914880,,2.7271,0.065,1.0000
25540,6695157760,,2.8167,0.065,1.0000
25560,6700400640,,2.7989,0.064,1.0000
25580,6705643520,,2.7620,0.065,1.0000
25600,6710886400,,2.7797,0.064,1.0000
25620,6716129280,,2.7585,0.065,1.0000
25640,6721372160,,2.7493,0.065,1.0000
25660,6726615040,,2.7341,0.063,1.0000
25680,6731857920,,2.7738,0.064,1.0000
25700,6737100800,,2.8449,0.064,1.0000
25720,6742343680,,2.8023,0.064,1.0000
25740,6747586560,,2.7510,0.065,1.0000
25760,6752829440,,2.7510,0.063,1.0000
25780,6758072320,,2.7011,0.067,1.0000
25800,6763315200,,2.7376,0.064,1.0000
25820,6768558080,,2.8059,0.063,1.0000
25840,6773800960,,2.7887,0.063,1.0000
25860,6779043840,,2.8074,0.064,1.0000
25880,6784286720,,2.7728,0.065,1.0000
25900,6789529600,,2.7458,0.063,1.0000
25920,6794772480,,2.7158,0.063,1.0000
25940,6800015360,,2.7648,0.064,1.0000
25960,6805258240,,2.7120,0.064,1.0000
25980,6810501120,,2.7412,0.064,1.0000
26000,6815744000,,2.7460,0.064,1.0000
26020,6820986880,,2.7416,0.069,1.0000
26040,6826229760,,2.8058,0.064,1.0000
26060,6831472640,,2.7233,0.064,1.0000
26080,6836715520,,2.8517,0.065,1.0000
26100,6841958400,,2.7123,0.065,1.0000
26120,6847201280,,2.7444,0.063,1.0000
26140,6852444160,,2.7403,0.064,1.0000
26160,6857687040,,2.7832,0.064,1.0000
26180,6862929920,,2.7961,0.064,1.0000
26200,6868172800,,2.7891,0.064,1.0000
26220,6873415680,,2.7126,0.063,1.0000
26240,6878658560,,2.7885,0.063,1.0000
26260,6883901440,,2.7846,0.063,1.0000
26280,6889144320,,2.7975,0.073,1.0000
26300,6894387200,,2.7190,0.064,1.0000
26320,6899630080,,2.8323,0.064,1.0000
26340,6904872960,,2.8171,0.063,1.0000
26360,6910115840,,2.6931,0.065,1.0000
26380,6915358720,,2.7862,0.066,1.0000
26400,6920601600,,2.7429,0.062,1.0000
26420,6925844480,,2.8226,0.065,1.0000
26440,6931087360,,2.7482,0.065,1.0000
26460,6936330240,,2.7786,0.063,1.0000
26480,6941573120,,2.7345,0.065,1.0000
26500,6946816000,,2.7474,0.063,1.0000
26520,6952058880,,2.7722,0.063,1.0000
26540,6957301760,,2.7800,0.063,1.0000
26560,6962544640,,2.7546,0.064,1.0000
26580,6967787520,,2.8130,0.065,1.0000
26600,6973030400,,2.7459,0.064,1.0000
26620,6978273280,,2.6980,0.065,1.0000
26640,6983516160,,2.7383,0.064,1.0000
26660,6988759040,,2.7989,0.063,1.0000
26680,6994001920,,2.7425,0.066,1.0000
26700,6999244800,,2.8104,0.064,1.0000
26720,7004487680,,2.7959,0.064,1.0000
