step,tokens,elapsed_s,loss,grad_norm,lr_mult
10380,2721054720,13684.5,3.2601,0.108,1.0000
10400,2726297600,13710.0,3.2712,0.111,1.0000
10420,2731540480,13735.5,3.2984,0.108,1.0000
10440,2736783360,13761.2,3.2461,0.107,1.0000
10460,2742026240,13786.6,3.2814,0.111,1.0000
10480,2747269120,13812.6,3.3442,0.115,1.0000
10500,2752512000,13838.3,3.2982,0.112,1.0000
10520,2757754880,13867.3,3.2901,0.114,1.0000
10540,2762997760,13892.7,3.3630,0.114,1.0000
10560,2768240640,13918.0,3.2997,0.107,1.0000
10580,2773483520,13943.4,3.3279,0.113,1.0000
10600,2778726400,13968.9,3.2716,0.104,1.0000
10620,2783969280,13994.3,3.3458,0.115,1.0000
10640,2789212160,14019.8,3.3015,0.113,1.0000
10660,2794455040,14045.2,3.2844,0.105,1.0000
10680,2799697920,14070.6,3.2211,0.116,1.0000
10700,2804940800,14096.0,3.2432,0.114,1.0000
10720,2810183680,14121.4,3.2879,0.103,1.0000
10740,2815426560,14146.7,3.2132,0.111,1.0000
10760,2820669440,14176.7,3.2887,0.121,1.0000
10780,2825912320,14202.7,3.2812,0.121,1.0000
10800,2831155200,14228.1,3.2811,0.114,1.0000
10820,2836398080,14255.1,3.2987,0.115,1.0000
10840,2841640960,14280.6,3.2611,0.109,1.0000
10860,2846883840,14306.8,3.2993,0.113,1.0000
10880,2852126720,14332.4,3.2786,0.109,1.0000
10900,2857369600,14359.3,3.3428,0.117,1.0000
10920,2862612480,14384.8,3.3307,0.108,1.0000
10940,2867855360,14410.6,3.2437,0.111,1.0000
10960,2873098240,14436.1,3.2912,0.115,1.0000
10980,2878341120,14461.6,3.3084,0.107,1.0000
11000,2883584000,14487.1,3.3071,0.105,1.0000
11020,2888826880,14516.2,3.3871,0.108,1.0000
11040,2894069760,14541.7,3.2577,0.111,1.0000
11060,2899312640,14567.5,3.2689,0.110,1.0000
11080,2904555520,14593.0,3.2626,0.103,1.0000
11100,2909798400,14618.8,3.2527,0.121,1.0000
11120,2915041280,14644.3,3.2640,0.106,1.0000
11140,2920284160,14670.0,3.2433,0.105,1.0000
11160,2925527040,14695.4,3.3165,0.106,1.0000
11180,2930769920,14721.3,3.3091,0.112,1.0000
11200,2936012800,14746.8,3.3346,0.102,1.0000
11220,2941255680,14772.4,3.3017,0.111,1.0000
11240,2946498560,14798.0,3.3096,0.108,1.0000
11260,2951741440,14826.6,3.2799,0.111,1.0000
11280,2956984320,14852.2,3.3305,0.107,1.0000
11300,2962227200,14877.7,3.3294,0.108,1.0000
11320,2967470080,14903.3,3.2419,0.111,1.0000
11340,2972712960,14928.9,3.2925,0.118,1.0000
11360,2977955840,14954.4,3.2630,0.104,1.0000
11380,2983198720,14979.9,3.3338,0.109,1.0000
11400,2988441600,15005.6,3.2870,0.109,1.0000
11420,2993684480,15031.1,3.2449,0.107,1.0000
11440,2998927360,15056.6,3.2463,0.110,1.0000
11460,3004170240,15082.1,3.3461,0.114,1.0000
11480,3009413120,15107.5,3.2667,0.107,1.0000
11500,3014656000,15132.9,3.2657,0.102,1.0000
11520,3019898880,15161.3,3.3283,0.114,1.0000
11540,3025141760,15186.8,3.2938,0.116,1.0000
11560,3030384640,15212.7,3.2860,0.107,1.0000
11580,3035627520,15238.1,3.2917,0.112,1.0000
11600,3040870400,15263.6,3.3265,0.112,1.0000
11620,3046113280,15289.0,3.2965,0.105,1.0000
11640,3051356160,15314.4,3.2845,0.107,1.0000
11660,3056599040,15339.9,3.3097,0.111,1.0000
11680,3061841920,15365.3,3.3091,0.109,1.0000
11700,3067084800,15390.8,3.2854,0.106,1.0000
11720,3072327680,15416.5,3.2976,0.111,1.0000
11740,3077570560,15442.0,3.2574,0.112,1.0000
11760,3082813440,15471.0,3.3048,0.110,1.0000
11780,3088056320,15496.5,3.2833,0.105,1.0000
11800,3093299200,15522.0,3.3439,0.112,1.0000
11820,3098542080,15547.7,3.2842,0.108,1.0000
11840,3103784960,15573.1,3.2854,0.107,1.0000
11860,3109027840,15598.8,3.2760,0.119,1.0000
11880,3114270720,15624.2,3.2339,0.110,1.0000
11900,3119513600,15649.8,3.2782,0.102,1.0000
11920,3124756480,15675.2,3.2432,0.104,1.0000
11940,3129999360,15700.8,3.2770,0.110,1.0000
11960,3135242240,15726.2,3.2973,0.115,1.0000
11980,3140485120,15751.9,3.3021,0.102,1.0000
12000,3145728000,15777.3,3.3696,0.106,1.0000
12020,3150970880,15806.0,3.3317,0.108,1.0000
12040,3156213760,15831.5,3.2570,0.109,1.0000
12060,3161456640,15857.2,3.2885,0.105,1.0000
12080,3166699520,15882.6,3.2717,0.102,1.0000
12100,3171942400,15908.1,3.2633,0.108,1.0000
12120,3177185280,15933.6,3.2975,0.103,1.0000
12140,3182428160,15959.0,3.2658,0.106,1.0000
12160,3187671040,15984.5,3.2310,0.109,1.0000
12180,3192913920,16009.9,3.2419,0.107,1.0000
12200,3198156800,16035.4,3.3215,0.108,1.0000
12220,3203399680,16061.4,3.1560,0.107,1.0000
12240,3208642560,16086.8,3.2655,0.109,1.0000
12260,3213885440,16115.5,3.2724,0.104,1.0000
12280,3219128320,16141.2,3.2972,0.112,1.0000
12300,3224371200,16166.7,3.2623,0.100,1.0000
12320,3229614080,16192.2,3.2531,0.106,1.0000
12340,3234856960,16217.6,3.2545,0.109,1.0000
12360,3240099840,16243.1,3.1994,0.103,1.0000
12380,3245342720,16268.5,3.3042,0.101,1.0000
12400,3250585600,16294.2,3.3050,0.111,1.0000
12420,3255828480,16319.7,3.2668,0.114,1.0000
12440,3261071360,16345.4,3.3356,0.104,1.0000
12460,3266314240,16370.9,3.2775,0.112,1.0000
12480,3271557120,16396.3,3.2527,0.117,1.0000
12500,3276800000,16421.8,3.2721,0.102,1.0000
12520,3282042880,16450.4,3.2719,0.104,1.0000
12540,3287285760,16475.9,3.1970,0.109,1.0000
12560,3292528640,16501.3,3.2594,0.110,1.0000
12580,3297771520,16526.8,3.3437,0.119,1.0000
12600,3303014400,16552.2,3.2380,0.102,1.0000
12620,3308257280,16577.6,3.3043,0.109,1.0000
12640,3313500160,16603.3,3.2723,0.102,1.0000
12660,3318743040,16628.7,3.2809,0.106,1.0000
12680,3323985920,16654.3,3.2266,0.106,1.0000
12700,3329228800,16679.8,3.2907,0.102,1.0000
12720,3334471680,16705.5,3.2912,0.106,1.0000
12740,3339714560,16731.0,3.3159,0.105,1.0000
12760,3344957440,16760.2,3.2708,0.107,1.0000
12780,3350200320,16785.6,3.2745,0.109,1.0000
12800,3355443200,16811.1,3.3220,0.107,1.0000
12820,3360686080,16836.5,3.2583,0.102,1.0000
12840,3365928960,16862.0,3.3251,0.107,1.0000
12860,3371171840,16887.5,3.2646,0.110,1.0000
12880,3376414720,16913.0,3.2679,0.105,1.0000
12900,3381657600,16938.7,3.2925,0.103,1.0000
12920,3386900480,16964.1,3.2425,0.103,1.0000
12940,3392143360,16989.6,3.1859,0.110,1.0000
12960,3397386240,17015.0,3.2882,0.101,1.0000
12980,3402629120,17040.8,3.2656,0.113,1.0000
13000,3407872000,17066.2,3.2572,0.105,1.0000
13020,3413114880,17095.2,3.2544,0.101,1.0000
13040,3418357760,17120.6,3.2576,0.103,1.0000
13060,3423600640,17146.1,3.2887,0.106,1.0000
13080,3428843520,17171.5,3.3085,0.101,1.0000
13100,3434086400,17197.0,3.2268,0.105,1.0000
13120,3439329280,17222.5,3.2494,0.103,1.0000
13140,3444572160,17247.9,3.3101,0.106,1.0000
13160,3449815040,17273.4,3.2971,0.106,1.0000
13180,3455057920,17299.1,3.2712,0.106,1.0000
13200,3460300800,17324.5,3.2959,0.100,1.0000
13220,3465543680,17350.2,3.2259,0.105,1.0000
13240,3470786560,17375.6,3.3186,0.104,1.0000
13260,3476029440,17403.7,3.2082,0.107,1.0000
13280,3481272320,17429.1,3.2783,0.108,1.0000
13300,3486515200,17454.6,3.3020,0.111,1.0000
13320,3491758080,17480.1,3.2748,0.111,1.0000
13340,3497000960,17505.5,3.3031,0.104,1.0000
13360,3502243840,17531.1,3.3040,0.108,1.0000
13380,3507486720,17556.6,3.2853,0.111,1.0000
13400,3512729600,17582.3,3.2614,0.103,1.0000
13420,3517972480,17607.8,3.2518,0.101,1.0000
13440,3523215360,17633.2,3.2294,0.107,1.0000
13460,3528458240,17658.9,3.2821,0.101,1.0000
13480,3533701120,17684.3,3.2897,0.098,1.0000
13500,3538944000,17709.8,3.2423,0.101,1.0000
13520,3544186880,17738.5,3.2882,0.100,1.0000
13540,3549429760,17763.9,3.2242,0.110,1.0000
13560,3554672640,17789.5,3.2656,0.101,1.0000
13580,3559915520,17815.3,3.2830,0.103,1.0000
13600,3565158400,17840.7,3.2444,0.103,1.0000
13620,3570401280,17866.2,3.2831,0.100,1.0000
13640,3575644160,17891.8,3.2597,0.109,1.0000
13660,3580887040,17917.2,3.1825,0.103,1.0000
13680,3586129920,17942.8,3.2268,0.100,1.0000
13700,3591372800,17968.3,3.3115,0.117,1.0000
13720,3596615680,17993.9,3.2510,0.113,1.0000
13740,3601858560,18019.3,3.3208,0.105,1.0000
13760,3607101440,18048.0,3.2469,0.104,1.0000
13780,3612344320,18074.0,3.2758,0.103,1.0000
13800,3617587200,18099.5,3.2205,0.101,1.0000
13820,3622830080,18125.1,3.2729,0.099,1.0000
13840,3628072960,18150.6,3.3130,0.104,1.0000
13860,3633315840,18176.0,3.2840,0.102,1.0000
13880,3638558720,18201.3,3.2176,0.102,1.0000
13900,3643801600,18227.0,3.2670,0.102,1.0000
13920,3649044480,18252.4,3.2748,0.105,1.0000
13940,3654287360,18278.3,3.2800,0.109,1.0000
13960,3659530240,18303.7,3.2186,0.103,1.0000
13980,3664773120,18329.1,3.2884,0.108,1.0000
14000,3670016000,18354.5,3.3504,0.100,1.0000
14020,3675258880,18383.3,3.2633,0.101,1.0000
14040,3680501760,18408.8,3.2400,0.106,1.0000
14060,3685744640,18434.5,3.2732,0.106,1.0000
14080,3690987520,18460.0,3.2202,0.101,1.0000
14100,3696230400,18485.7,3.2679,0.104,1.0000
14120,3701473280,18511.1,3.2718,0.103,1.0000
14140,3706716160,18536.6,3.3426,0.108,1.0000
14160,3711959040,18562.0,3.2705,0.100,1.0000
14180,3717201920,18587.7,3.2779,0.102,1.0000
14200,3722444800,18613.1,3.2757,0.097,1.0000
14220,3727687680,18638.5,3.2441,0.101,1.0000
14240,3732930560,18663.9,3.2924,0.102,1.0000
14260,3738173440,18692.7,3.2043,0.098,1.0000
14280,3743416320,18718.4,3.2358,0.103,1.0000
14300,3748659200,18743.8,3.2259,0.095,1.0000
14320,3753902080,18769.3,3.2288,0.103,1.0000
14340,3759144960,18794.7,3.2391,0.096,1.0000
14360,3764387840,18820.4,3.2314,0.103,1.0000
14380,3769630720,18845.9,3.2275,0.103,1.0000
14400,3774873600,18871.3,3.2666,0.101,1.0000
14420,3780116480,18896.7,3.2475,0.101,1.0000
14440,3785359360,18922.1,3.2947,0.104,1.0000
14460,3790602240,18947.5,3.2671,0.108,1.0000
14480,3795845120,18972.9,3.2206,0.098,1.0000
14500,3801088000,18998.4,3.2771,0.107,1.0000
14520,3806330880,19027.4,3.1891,0.097,1.0000
14540,3811573760,19052.8,3.2023,0.102,1.0000
14560,3816816640,19078.2,3.3260,0.101,1.0000
14580,3822059520,19103.7,3.2084,0.103,1.0000
14600,3827302400,19129.2,3.2454,0.103,1.0000
14620,3832545280,19154.8,3.2417,0.095,1.0000
14640,3837788160,19180.4,3.2324,0.100,1.0000
14660,3843031040,19205.9,3.2765,0.101,1.0000
14680,3848273920,19231.3,3.2087,0.101,1.0000
14700,3853516800,19256.7,3.2571,0.109,1.0000
14720,3858759680,19282.1,3.2439,0.100,1.0000
14740,3864002560,19307.5,3.2576,0.102,1.0000
14760,3869245440,19338.7,3.2509,0.102,1.0000
14780,3874488320,19364.1,3.2482,0.096,1.0000
14800,3879731200,19389.5,3.3054,0.104,1.0000
14820,3884974080,19415.4,3.2869,0.103,1.0000
14840,3890216960,19441.2,3.2500,0.099,1.0000
14860,3895459840,19466.9,3.2416,0.100,1.0000
14880,3900702720,19494.8,3.2036,0.097,1.0000
14900,3905945600,19521.9,3.2778,0.097,1.0000
14920,3911188480,19547.6,3.2294,0.096,1.0000
14940,3916431360,19573.5,3.2114,0.101,1.0000
14960,3921674240,19599.0,3.2592,0.095,1.0000
14980,3926917120,19625.8,3.3240,0.100,1.0000
15000,3932160000,19651.3,3.2656,0.095,1.0000
15020,3937402880,19686.5,3.2047,0.096,1.0000
15040,3942645760,19711.8,3.2795,0.105,1.0000
15060,3947888640,19737.3,3.2914,0.098,1.0000
15080,3953131520,19762.8,3.2403,0.105,1.0000
15100,3958374400,19788.2,3.2011,0.100,1.0000
15120,3963617280,19813.6,3.2837,0.106,1.0000
15140,3968860160,19839.1,3.2695,0.102,1.0000
15160,3974103040,19864.5,3.2347,0.100,1.0000
15180,3979345920,19890.0,3.2540,0.100,1.0000
15200,3984588800,19915.4,3.2271,0.102,1.0000
15220,3989831680,19940.9,3.2503,0.098,1.0000
15240,3995074560,19966.3,3.2429,0.106,1.0000
15260,4000317440,19994.9,3.2066,0.103,1.0000
15280,4005560320,20020.3,3.2440,0.109,1.0000
15300,4010803200,20045.7,3.2735,0.102,1.0000
15320,4016046080,20071.6,3.2772,0.095,1.0000
15340,4021288960,20097.1,3.2288,0.106,1.0000
15360,4026531840,20122.8,3.2536,0.095,1.0000
15380,4031774720,20148.2,3.2573,0.098,1.0000
15400,4037017600,20173.9,3.2527,0.097,1.0000
15420,4042260480,20199.3,3.2065,0.099,1.0000
15440,4047503360,20225.0,3.2742,0.100,1.0000
15460,4052746240,20250.4,3.1902,0.099,1.0000
15480,4057989120,20276.0,3.2885,0.099,1.0000
15500,4063232000,20301.4,3.2844,0.102,1.0000
15520,4068474880,20330.1,3.2722,0.100,1.0000
15540,4073717760,20355.5,3.2309,0.098,1.0000
15560,4078960640,20381.0,3.2688,0.097,1.0000
15580,4084203520,20406.3,3.2892,0.095,1.0000
15600,4089446400,20431.9,3.2761,0.100,1.0000
15620,4094689280,20457.3,3.2528,0.092,1.0000
15640,4099932160,20482.9,3.2925,0.104,1.0000
15660,4105175040,20508.3,3.2454,0.101,1.0000
15680,4110417920,20533.9,3.2234,0.109,1.0000
15700,4115660800,20559.4,3.1884,0.097,1.0000
15720,4120903680,20585.0,3.2818,0.097,1.0000
15740,4126146560,20610.4,3.2467,0.102,1.0000
15760,4131389440,20638.6,3.2433,0.098,1.0000
15780,4136632320,20664.1,3.2070,0.099,1.0000
15800,4141875200,20689.4,3.2335,0.098,1.0000
15820,4147118080,20715.1,3.2673,0.103,1.0000
15840,4152360960,20740.6,3.2922,0.097,1.0000
15860,4157603840,20766.0,3.2252,0.098,1.0000
15880,4162846720,20791.3,3.1849,0.099,1.0000
15900,4168089600,20816.9,3.2574,0.097,1.0000
15920,4173332480,20842.4,3.2542,0.095,1.0000
15940,4178575360,20868.1,3.2739,0.102,1.0000
15960,4183818240,20893.9,3.1943,0.095,1.0000
15980,4189061120,20919.6,3.2223,0.099,1.0000
16000,4194304000,20945.1,3.1943,0.100,1.0000
16020,4199546880,20973.6,3.2734,0.103,1.0000
16040,4204789760,20999.2,3.3262,0.098,1.0000
16060,4210032640,21025.0,3.2249,0.097,1.0000
16080,4215275520,21050.6,3.2083,0.097,1.0000
16100,4220518400,21076.2,3.2093,0.102,1.0000
16120,4225761280,21102.0,3.1591,0.103,1.0000
16140,4231004160,21127.8,3.2882,0.102,1.0000
16160,4236247040,21153.4,3.2667,0.093,1.0000
16180,4241489920,21179.3,3.2845,0.091,1.0000
16200,4246732800,21204.9,3.2782,0.097,1.0000
16220,4251975680,21230.9,3.2311,0.101,1.0000
16240,4257218560,21256.5,3.2776,0.097,1.0000
16260,4262461440,21284.9,3.2671,0.103,1.0000
16280,4267704320,21310.8,3.2210,0.094,1.0000
16300,4272947200,21336.4,3.2638,0.093,1.0000
16320,4278190080,21362.0,3.2810,0.096,1.0000
16340,4283432960,21387.6,3.3375,0.100,1.0000
16360,4288675840,21413.2,3.2359,0.097,1.0000
16380,4293918720,21438.7,3.2238,0.093,1.0000
16400,4299161600,21464.3,3.2141,0.104,1.0000
16420,4304404480,21489.9,3.1800,0.096,1.0000
16440,4309647360,21515.6,3.2602,0.096,1.0000
16460,4314890240,21541.1,3.3206,0.100,1.0000
16480,4320133120,21566.7,3.2731,0.098,1.0000
16500,4325376000,21592.3,3.2816,0.098,1.0000
16520,4330618880,21620.8,3.2015,0.096,1.0000
16540,4335861760,21646.3,3.2729,0.106,1.0000
16560,4341104640,21671.9,3.2830,0.098,1.0000
16580,4346347520,21697.5,3.2618,0.097,1.0000
16600,4351590400,21723.0,3.2795,0.103,1.0000
16620,4356833280,21748.6,3.2880,0.095,1.0000
16640,4362076160,21774.2,3.2150,0.101,1.0000
16660,4367319040,21799.8,3.2793,0.102,1.0000
16680,4372561920,21825.5,3.2417,0.100,1.0000
16700,4377804800,21851.0,3.2319,0.100,1.0000
16720,4383047680,21876.6,3.2589,0.098,1.0000
16740,4388290560,21902.2,3.2866,0.099,1.0000
16760,4393533440,21930.8,3.3181,0.095,1.0000
16780,4398776320,21956.4,3.2697,0.095,1.0000
16800,4404019200,21982.0,3.1995,0.098,1.0000
16820,4409262080,22007.9,3.2468,0.099,1.0000
16840,4414504960,22033.7,3.2205,0.098,1.0000
16860,4419747840,22059.3,3.2178,0.102,1.0000
16880,4424990720,22084.9,3.2682,0.093,1.0000
16900,4430233600,22110.9,3.2549,0.100,1.0000
16920,4435476480,22136.5,3.2389,0.097,1.0000
16940,4440719360,22162.2,3.2568,0.093,1.0000
16960,4445962240,22187.8,3.2732,0.091,1.0000
16980,4451205120,22213.5,3.2652,0.097,1.0000
17000,4456448000,22239.0,3.2666,0.096,1.0000
17020,4461690880,22267.8,3.2551,0.098,1.0000
17040,4466933760,22293.6,3.2740,0.102,1.0000
17060,4472176640,22319.3,3.1813,0.096,1.0000
17080,4477419520,22344.9,3.2425,0.099,1.0000
17100,4482662400,22370.4,3.2723,0.095,1.0000
17120,4487905280,22396.0,3.2179,0.098,1.0000
17140,4493148160,22421.6,3.2608,0.098,1.0000
17160,4498391040,22447.1,3.2186,0.095,1.0000
17180,4503633920,22472.9,3.2483,0.102,1.0000
17200,4508876800,22498.5,3.2016,0.095,1.0000
17220,4514119680,22524.2,3.2478,0.100,1.0000
17240,4519362560,22549.7,3.2188,0.100,1.0000
17260,4524605440,22578.3,3.2497,0.095,1.0000
17280,4529848320,22604.2,3.2054,0.095,1.0000
17300,4535091200,22629.8,3.1954,0.092,1.0000
17320,4540334080,22655.6,3.2991,0.101,1.0000
17340,4545576960,22681.2,3.2949,0.094,1.0000
17360,4550819840,22707.0,3.1663,0.097,1.0000
17380,4556062720,22732.7,3.2606,0.093,1.0000
17400,4561305600,22758.4,3.2580,0.094,1.0000
17420,4566548480,22784.0,3.1901,0.097,1.0000
17440,4571791360,22809.7,3.2713,0.099,1.0000
17460,4577034240,22835.3,3.2569,0.092,1.0000
17480,4582277120,22861.1,3.2405,0.094,1.0000
17500,4587520000,22886.6,3.2565,0.096,1.0000
17520,4592762880,22915.3,3.2178,0.097,1.0000
17540,4598005760,22940.9,3.2536,0.100,1.0000
17560,4603248640,22966.6,3.2964,0.092,1.0000
17580,4608491520,22992.2,3.2214,0.098,1.0000
17600,4613734400,23017.8,3.2423,0.099,1.0000
17620,4618977280,23043.3,3.2889,0.096,1.0000
17640,4624220160,23068.9,3.2389,0.094,1.0000
17660,4629463040,23094.5,3.2956,0.106,1.0000
17680,4634705920,23120.0,3.1780,0.096,1.0000
17700,4639948800,23145.6,3.2141,0.099,1.0000
17720,4645191680,23171.7,3.2202,0.096,1.0000
17740,4650434560,23197.4,3.2361,0.091,1.0000
17760,4655677440,23226.1,3.2477,0.094,1.0000
17780,4660920320,23251.8,3.2855,0.095,1.0000
17800,4666163200,23277.3,3.2738,0.092,1.0000
17820,4671406080,23303.1,3.1615,0.097,1.0000
17840,4676648960,23328.7,3.2547,0.093,1.0000
17860,4681891840,23354.5,3.2334,0.091,1.0000
17880,4687134720,23380.1,3.3222,0.100,1.0000
17900,4692377600,23405.7,3.2042,0.096,1.0000
17920,4697620480,23431.6,3.2449,0.093,1.0000
17940,4702863360,23457.1,3.2147,0.098,1.0000
17960,4708106240,23482.8,3.2629,0.097,1.0000
17980,4713349120,23508.5,3.2022,0.095,1.0000
18000,4718592000,23534.1,3.2937,0.101,1.0000
18020,4723834880,23563.5,3.1463,0.095,1.0000
18040,4729077760,23589.1,3.1772,0.096,1.0000
18060,4734320640,23614.6,3.2543,0.092,1.0000
18080,4739563520,23640.2,3.2361,0.092,1.0000
18100,4744806400,23666.1,3.2516,0.093,1.0000
18120,4750049280,23691.7,3.2640,0.094,1.0000
18140,4755292160,23717.4,3.2535,0.097,1.0000
18160,4760535040,23743.0,3.2819,0.096,1.0000
18180,4765777920,23768.7,3.1752,0.092,1.0000
18200,4771020800,23794.3,3.2093,0.097,1.0000
18220,4776263680,23820.3,3.2456,0.093,1.0000
18240,4781506560,23845.9,3.2051,0.096,1.0000
18260,4786749440,23874.9,3.2396,0.096,1.0000
18280,4791992320,23900.8,3.1833,0.098,1.0000
18300,4797235200,23926.4,3.2313,0.095,1.0000
18320,4802478080,23952.1,3.2552,0.092,1.0000
18340,4807720960,23977.6,3.2305,0.095,1.0000
18360,4812963840,24003.3,3.1605,0.100,1.0000
18380,4818206720,24028.9,3.2250,0.090,1.0000
18400,4823449600,24054.5,3.2071,0.095,1.0000
18420,4828692480,24080.1,3.2193,0.092,1.0000
18440,4833935360,24105.7,3.2394,0.092,1.0000
18460,4839178240,24131.3,3.2245,0.093,1.0000
18480,4844421120,24156.9,3.2866,0.089,1.0000
18500,4849664000,24182.5,3.2390,0.097,1.0000
18520,4854906880,24211.0,3.2480,0.093,1.0000
18540,4860149760,24236.6,3.2275,0.092,1.0000
18560,4865392640,24262.6,3.2428,0.096,1.0000
18580,4870635520,24288.2,3.2335,0.100,1.0000
18600,4875878400,24313.9,3.2487,0.095,1.0000
18620,4881121280,24339.4,3.2137,0.095,1.0000
18640,4886364160,24365.1,3.2303,0.096,1.0000
18660,4891607040,24390.7,3.2110,0.096,1.0000
18680,4896849920,24416.4,3.1810,0.095,1.0000
18700,4902092800,24442.0,3.1646,0.104,1.0000
18720,4907335680,24467.6,3.1949,0.099,1.0000
18740,4912578560,24493.2,3.1941,0.093,1.0000
18760,4917821440,24522.0,3.2444,0.093,1.0000
18780,4923064320,24547.7,3.1457,0.098,1.0000
18800,4928307200,24573.3,3.2252,0.092,1.0000
18820,4933550080,24599.0,3.2099,0.097,1.0000
18840,4938792960,24624.6,3.2706,0.098,1.0000
18860,4944035840,24650.3,3.2572,0.095,1.0000
18880,4949278720,24675.9,3.2626,0.099,1.0000
18900,4954521600,24701.5,3.2453,0.097,1.0000
18920,4959764480,24727.1,3.2446,0.090,1.0000
18940,4965007360,24752.7,3.2549,0.095,1.0000
18960,4970250240,24778.3,3.2008,0.099,1.0000
18980,4975493120,24804.1,3.2736,0.096,1.0000
19000,4980736000,24829.7,3.2393,0.097,1.0000
19020,4985978880,24858.0,3.2569,0.092,1.0000
19040,4991221760,24883.6,3.2667,0.097,1.0000
19060,4996464640,24909.4,3.2389,0.093,1.0000
19080,5001707520,24935.1,3.3165,0.092,1.0000
19100,5006950400,24960.9,3.2365,0.090,1.0000
19120,5012193280,24986.5,3.2615,0.096,1.0000
19140,5017436160,25012.5,3.1837,0.095,1.0000
19160,5022679040,25038.2,3.2554,0.094,1.0000
19180,5027921920,25064.0,3.1605,0.103,1.0000
19200,5033164800,25089.6,3.1641,0.094,1.0000
19220,5038407680,25115.3,3.2142,0.100,1.0000
19240,5043650560,25140.9,3.2090,0.096,1.0000
19260,5048893440,25169.3,3.1996,0.094,1.0000
19280,5054136320,25195.0,3.2832,0.092,1.0000
19300,5059379200,25220.6,3.2040,0.096,1.0000
19320,5064622080,25246.2,3.2254,0.098,1.0000
19340,5069864960,25271.8,3.1405,0.092,1.0000
19360,5075107840,25297.4,3.2799,0.096,1.0000
19380,5080350720,25322.9,3.2943,0.091,1.0000
19400,5085593600,25348.5,3.2493,0.092,1.0000
19420,5090836480,25374.0,3.2082,0.091,1.0000
19440,5096079360,25399.7,3.2328,0.087,1.0000
19460,5101322240,25425.2,3.1811,0.095,1.0000
19480,5106565120,25450.7,3.2606,0.094,1.0000
19500,5111808000,25476.1,3.2532,0.089,1.0000
19520,5117050880,25505.3,3.2061,0.091,1.0000
19540,5122293760,25530.7,3.2249,0.089,1.0000
19560,5127536640,25556.2,3.2324,0.087,1.0000
19580,5132779520,25581.7,3.1810,0.092,1.0000
19600,5138022400,25607.4,3.2101,0.097,1.0000
19620,5143265280,25632.9,3.2376,0.091,1.0000
19640,5148508160,25658.4,3.2732,0.090,1.0000
19660,5153751040,25683.9,3.2313,0.091,1.0000
19680,5158993920,25709.3,3.1878,0.095,1.0000
19700,5164236800,25734.8,3.2407,0.093,1.0000
19720,5169479680,25760.4,3.2559,0.094,1.0000
19740,5174722560,25785.8,3.2241,0.089,1.0000
19760,5179965440,25814.9,3.1683,0.087,1.0000
19780,5185208320,25840.8,3.1922,0.093,1.0000
19800,5190451200,25866.4,3.1937,0.089,1.0000
19820,5195694080,25891.9,3.2836,0.101,1.0000
19840,5200936960,25917.4,3.2166,0.096,1.0000
19860,5206179840,25943.1,3.2085,0.097,1.0000
19880,5211422720,25968.6,3.1990,0.094,1.0000
19900,5216665600,25994.3,3.1772,0.090,1.0000
19920,5221908480,26019.8,3.2836,0.092,1.0000
19940,5227151360,26045.2,3.2279,0.091,1.0000
19960,5232394240,26070.7,3.2587,0.090,1.0000
19980,5237637120,26096.2,3.2285,0.093,1.0000
20000,5242880000,26121.7,3.1907,0.093,1.0000
20020,5248122880,26150.0,3.1984,0.098,1.0000
20040,5253365760,26175.5,3.1900,0.090,1.0000
20060,5258608640,26201.1,3.2666,0.093,1.0000
20080,5263851520,26226.5,3.2257,0.090,1.0000
20100,5269094400,26252.2,3.1749,0.091,1.0000
20120,5274337280,26277.6,3.1527,0.091,1.0000
20140,5279580160,26303.1,3.1390,0.092,1.0000
20160,5284823040,26328.6,3.2124,0.089,1.0000
20180,5290065920,26354.0,3.2352,0.094,1.0000
20200,5295308800,26379.5,3.1907,0.089,1.0000
20220,5300551680,26405.0,3.1918,0.092,1.0000
20240,5305794560,26430.5,3.2145,0.099,1.0000
20260,5311037440,26458.6,3.2303,0.090,1.0000
20280,5316280320,26484.2,3.2295,0.090,1.0000
20300,5321523200,26509.6,3.2772,0.094,1.0000
20320,5326766080,26535.0,3.2319,0.098,1.0000
20340,5332008960,26560.5,3.2294,0.098,1.0000
20360,5337251840,26586.0,3.2145,0.089,1.0000
20380,5342494720,26611.4,3.2695,0.094,1.0000
20400,5347737600,26636.9,3.2445,0.089,1.0000
20420,5352980480,26663.5,3.2288,0.093,1.0000
20440,5358223360,26688.9,3.2018,0.091,1.0000
20460,5363466240,26714.4,3.1469,0.087,1.0000
20480,5368709120,26740.0,3.2185,0.093,1.0000
20500,5373952000,26765.5,3.2072,0.092,1.0000
20520,5379194880,26794.8,3.1653,0.089,1.0000
20540,5384437760,26820.2,3.1512,0.096,1.0000
20560,5389680640,26845.7,3.2183,0.088,1.0000
20580,5394923520,26871.1,3.2188,0.086,1.0000
20600,5400166400,26896.7,3.2043,0.093,1.0000
20620,5405409280,26922.1,3.2426,0.093,1.0000
20640,5410652160,26947.7,3.1990,0.090,1.0000
20660,5415895040,26973.2,3.1796,0.091,1.0000
20680,5421137920,26998.6,3.2203,0.093,1.0000
20700,5426380800,27024.0,3.2127,0.089,1.0000
