Corpus: 5,402,429,161 tokens (54,024,291 val) | device: cuda | bf16 + FlashAttention
Model: 106.9M params | GQA 12q/4kv | Muon+AdamW
step   1780 | loss 3.6476 | grad_norm 0.366 | lr x0.594
step   1800 | loss 3.6446 | grad_norm 0.353 | lr x0.600
step   1820 | loss 3.6496 | grad_norm 0.346 | lr x0.607
step   1840 | loss 3.7379 | grad_norm 0.337 | lr x0.614
step   1860 | loss 3.6122 | grad_norm 0.349 | lr x0.620
step   1880 | loss 3.6002 | grad_norm 0.316 | lr x0.627
step   1900 | loss 3.7093 | grad_norm 0.290 | lr x0.634
step   1920 | loss 3.6081 | grad_norm 0.273 | lr x0.640
step   1940 | loss 3.6638 | grad_norm 0.310 | lr x0.647
step   1960 | loss 3.6182 | grad_norm 0.280 | lr x0.654
step   1980 | loss 3.6740 | grad_norm 0.321 | lr x0.660
step   2000 | loss 3.6034 | grad_norm 0.277 | lr x0.667
           val loss 3.8182
step   2020 | loss 3.6006 | grad_norm 0.318 | lr x0.674
step   2040 | loss 3.6437 | grad_norm 0.289 | lr x0.680
step   2060 | loss 3.5851 | grad_norm 0.274 | lr x0.687
step   2080 | loss 3.6400 | grad_norm 0.277 | lr x0.694
step   2100 | loss 3.5364 | grad_norm 0.280 | lr x0.700
step   2120 | loss 3.5818 | grad_norm 0.278 | lr x0.707
step   2140 | loss 3.6254 | grad_norm 0.309 | lr x0.714
step   2160 | loss 3.5812 | grad_norm 0.284 | lr x0.720
step   2180 | loss 3.5910 | grad_norm 0.277 | lr x0.727
step   2200 | loss 3.5599 | grad_norm 0.261 | lr x0.734
step   2220 | loss 3.5090 | grad_norm 0.280 | lr x0.740
step   2240 | loss 3.5550 | grad_norm 0.281 | lr x0.747
           val loss 3.8111
step   2260 | loss 3.5651 | grad_norm 0.242 | lr x0.754
step   2280 | loss 3.5877 | grad_norm 0.243 | lr x0.760
step   2300 | loss 3.5102 | grad_norm 0.240 | lr x0.767
step   2320 | loss 3.5427 | grad_norm 0.260 | lr x0.774
step   2340 | loss 3.4250 | grad_norm 0.241 | lr x0.780
step   2360 | loss 3.5363 | grad_norm 0.255 | lr x0.787
step   2380 | loss 3.5784 | grad_norm 0.241 | lr x0.794
step   2400 | loss 3.4891 | grad_norm 0.230 | lr x0.800
step   2420 | loss 3.5225 | grad_norm 0.217 | lr x0.807
step   2440 | loss 3.4878 | grad_norm 0.204 | lr x0.814
step   2460 | loss 3.5391 | grad_norm 0.250 | lr x0.820
step   2480 | loss 3.5436 | grad_norm 0.229 | lr x0.827
step   2500 | loss 3.5041 | grad_norm 0.246 | lr x0.834
           val loss 3.7662
step   2520 | loss 3.4972 | grad_norm 0.225 | lr x0.840
step   2540 | loss 3.4557 | grad_norm 0.218 | lr x0.847
step   2560 | loss 3.5700 | grad_norm 0.217 | lr x0.854
step   2580 | loss 3.4392 | grad_norm 0.206 | lr x0.860
step   2600 | loss 3.4862 | grad_norm 0.219 | lr x0.867
step   2620 | loss 3.4842 | grad_norm 0.198 | lr x0.874
step   2640 | loss 3.4335 | grad_norm 0.213 | lr x0.880
step   2660 | loss 3.4898 | grad_norm 0.205 | lr x0.887
step   2680 | loss 3.5361 | grad_norm 0.218 | lr x0.894
step   2700 | loss 3.4832 | grad_norm 0.186 | lr x0.900
step   2720 | loss 3.5538 | grad_norm 0.215 | lr x0.907
step   2740 | loss 3.4446 | grad_norm 0.194 | lr x0.914
           val loss 3.7453
step   2760 | loss 3.5376 | grad_norm 0.212 | lr x0.920
step   2780 | loss 3.4694 | grad_norm 0.207 | lr x0.927
step   2800 | loss 3.5085 | grad_norm 0.220 | lr x0.934
step   2820 | loss 3.4451 | grad_norm 0.192 | lr x0.940
step   2840 | loss 3.4139 | grad_norm 0.192 | lr x0.947
step   2860 | loss 3.5144 | grad_norm 0.178 | lr x0.954
step   2880 | loss 3.5037 | grad_norm 0.209 | lr x0.960
step   2900 | loss 3.4379 | grad_norm 0.198 | lr x0.967
step   2920 | loss 3.5170 | grad_norm 0.194 | lr x0.974
step   2940 | loss 3.4265 | grad_norm 0.187 | lr x0.980
step   2960 | loss 3.4485 | grad_norm 0.184 | lr x0.987
step   2980 | loss 3.4461 | grad_norm 0.194 | lr x0.994
step   3000 | loss 3.4282 | grad_norm 0.182 | lr x1.000
           val loss 3.7040
step   3020 | loss 3.4369 | grad_norm 0.203 | lr x1.000
step   3040 | loss 3.4448 | grad_norm 0.183 | lr x1.000
step   3060 | loss 3.4253 | grad_norm 0.190 | lr x1.000
step   3080 | loss 3.4707 | grad_norm 0.183 | lr x1.000
step   3100 | loss 3.4882 | grad_norm 0.177 | lr x1.000
step   3120 | loss 3.4119 | grad_norm 0.171 | lr x1.000
step   3140 | loss 3.4035 | grad_norm 0.166 | lr x1.000
step   3160 | loss 3.4996 | grad_norm 0.169 | lr x1.000
step   3180 | loss 3.3932 | grad_norm 0.183 | lr x1.000
step   3200 | loss 3.4320 | grad_norm 0.164 | lr x1.000
step   3220 | loss 3.4584 | grad_norm 0.171 | lr x1.000
step   3240 | loss 3.4021 | grad_norm 0.166 | lr x1.000
           val loss 3.6623
step   3260 | loss 3.3905 | grad_norm 0.180 | lr x1.000
step   3280 | loss 3.3311 | grad_norm 0.153 | lr x1.000
step   3300 | loss 3.4544 | grad_norm 0.162 | lr x1.000
step   3320 | loss 3.3852 | grad_norm 0.170 | lr x1.000
step   3340 | loss 3.3721 | grad_norm 0.156 | lr x1.000
step   3360 | loss 3.3668 | grad_norm 0.158 | lr x1.000
step   3380 | loss 3.4823 | grad_norm 0.161 | lr x1.000
step   3400 | loss 3.3315 | grad_norm 0.159 | lr x1.000
step   3420 | loss 3.3620 | grad_norm 0.162 | lr x1.000
step   3440 | loss 3.3799 | grad_norm 0.161 | lr x1.000
step   3460 | loss 3.3663 | grad_norm 0.165 | lr x1.000
step   3480 | loss 3.3455 | grad_norm 0.141 | lr x1.000
step   3500 | loss 3.3701 | grad_norm 0.148 | lr x1.000
           val loss 3.6258
step   3520 | loss 3.3937 | grad_norm 0.149 | lr x1.000
step   3540 | loss 3.4081 | grad_norm 0.137 | lr x1.000
step   3560 | loss 3.3717 | grad_norm 0.155 | lr x1.000
step   3580 | loss 3.3395 | grad_norm 0.149 | lr x1.000
step   3600 | loss 3.3712 | grad_norm 0.146 | lr x1.000
step   3620 | loss 3.3410 | grad_norm 0.146 | lr x1.000
step   3640 | loss 3.3676 | grad_norm 0.159 | lr x1.000
step   3660 | loss 3.3643 | grad_norm 0.133 | lr x1.000
step   3680 | loss 3.4108 | grad_norm 0.137 | lr x1.000
step   3700 | loss 3.3675 | grad_norm 0.148 | lr x1.000
step   3720 | loss 3.3195 | grad_norm 0.133 | lr x1.000
step   3740 | loss 3.3811 | grad_norm 0.142 | lr x1.000
           val loss 3.6163
step   3760 | loss 3.4015 | grad_norm 0.136 | lr x1.000
step   3780 | loss 3.2806 | grad_norm 0.132 | lr x1.000
step   3800 | loss 3.3523 | grad_norm 0.142 | lr x1.000
step   3820 | loss 3.3474 | grad_norm 0.135 | lr x1.000
step   3840 | loss 3.3545 | grad_norm 0.160 | lr x1.000
step   3860 | loss 3.3827 | grad_norm 0.137 | lr x1.000
step   3880 | loss 3.3509 | grad_norm 0.137 | lr x1.000
step   3900 | loss 3.3636 | grad_norm 0.131 | lr x1.000
step   3920 | loss 3.3013 | grad_norm 0.142 | lr x1.000
step   3940 | loss 3.2914 | grad_norm 0.140 | lr x1.000
step   3960 | loss 3.3390 | grad_norm 0.157 | lr x1.000
step   3980 | loss 3.3603 | grad_norm 0.141 | lr x1.000
step   4000 | loss 3.2941 | grad_norm 0.141 | lr x1.000
           val loss 3.6132
step   4020 | loss 3.3897 | grad_norm 0.138 | lr x1.000
step   4040 | loss 3.3292 | grad_norm 0.139 | lr x1.000
step   4060 | loss 3.3909 | grad_norm 0.139 | lr x1.000
step   4080 | loss 3.2938 | grad_norm 0.130 | lr x1.000
step   4100 | loss 3.3696 | grad_norm 0.139 | lr x1.000
step   4120 | loss 3.3209 | grad_norm 0.133 | lr x1.000
step   4140 | loss 3.2955 | grad_norm 0.122 | lr x1.000
step   4160 | loss 3.3374 | grad_norm 0.131 | lr x1.000
step   4180 | loss 3.3237 | grad_norm 0.135 | lr x1.000
step   4200 | loss 3.3138 | grad_norm 0.128 | lr x1.000
step   4220 | loss 3.2945 | grad_norm 0.131 | lr x1.000
step   4240 | loss 3.3208 | grad_norm 0.132 | lr x1.000
           val loss 3.5867
step   4260 | loss 3.3327 | grad_norm 0.139 | lr x1.000
step   4280 | loss 3.3556 | grad_norm 0.124 | lr x1.000
step   4300 | loss 3.2719 | grad_norm 0.127 | lr x1.000
step   4320 | loss 3.2932 | grad_norm 0.130 | lr x1.000
step   4340 | loss 3.2605 | grad_norm 0.135 | lr x1.000
step   4360 | loss 3.3248 | grad_norm 0.132 | lr x1.000
step   4380 | loss 3.3350 | grad_norm 0.123 | lr x1.000
step   4400 | loss 3.3342 | grad_norm 0.126 | lr x1.000
step   4420 | loss 3.2465 | grad_norm 0.133 | lr x1.000
step   4440 | loss 3.2575 | grad_norm 0.123 | lr x1.000
step   4460 | loss 3.2843 | grad_norm 0.134 | lr x1.000
step   4480 | loss 3.2848 | grad_norm 0.122 | lr x1.000
step   4500 | loss 3.3234 | grad_norm 0.135 | lr x1.000
           val loss 3.5636
step   4520 | loss 3.3075 | grad_norm 0.133 | lr x1.000
step   4540 | loss 3.2631 | grad_norm 0.117 | lr x1.000
step   4560 | loss 3.3458 | grad_norm 0.124 | lr x1.000
step   4580 | loss 3.3130 | grad_norm 0.125 | lr x1.000
step   4600 | loss 3.3732 | grad_norm 0.124 | lr x1.000
step   4620 | loss 3.2994 | grad_norm 0.122 | lr x1.000
step   4640 | loss 3.2684 | grad_norm 0.124 | lr x1.000
step   4660 | loss 3.3145 | grad_norm 0.123 | lr x1.000
step   4680 | loss 3.3238 | grad_norm 0.126 | lr x1.000
step   4700 | loss 3.3119 | grad_norm 0.125 | lr x1.000
step   4720 | loss 3.3157 | grad_norm 0.119 | lr x1.000
step   4740 | loss 3.2910 | grad_norm 0.126 | lr x1.000
           val loss 3.5589
step   4760 | loss 3.2427 | grad_norm 0.126 | lr x1.000
step   4780 | loss 3.3577 | grad_norm 0.130 | lr x1.000
step   4800 | loss 3.3285 | grad_norm 0.129 | lr x1.000
step   4820 | loss 3.3116 | grad_norm 0.129 | lr x1.000
step   4840 | loss 3.2547 | grad_norm 0.119 | lr x1.000
step   4860 | loss 3.2710 | grad_norm 0.123 | lr x1.000
step   4880 | loss 3.2831 | grad_norm 0.120 | lr x1.000
step   4900 | loss 3.2768 | grad_norm 0.131 | lr x1.000
step   4920 | loss 3.2962 | grad_norm 0.128 | lr x1.000
step   4940 | loss 3.3386 | grad_norm 0.119 | lr x1.000
step   4960 | loss 3.2921 | grad_norm 0.128 | lr x1.000
step   4980 | loss 3.2897 | grad_norm 0.126 | lr x1.000
step   5000 | loss 3.2662 | grad_norm 0.123 | lr x1.000
           val loss 3.5541
step   5020 | loss 3.2428 | grad_norm 0.124 | lr x1.000
step   5040 | loss 3.2168 | grad_norm 0.121 | lr x1.000
step   5060 | loss 3.2593 | grad_norm 0.118 | lr x1.000
step   5080 | loss 3.3021 | grad_norm 0.124 | lr x1.000
step   5100 | loss 3.2150 | grad_norm 0.115 | lr x1.000
step   5120 | loss 3.2351 | grad_norm 0.131 | lr x1.000
step   5140 | loss 3.2764 | grad_norm 0.118 | lr x1.000
step   5160 | loss 3.2367 | grad_norm 0.112 | lr x1.000
step   5180 | loss 3.2268 | grad_norm 0.117 | lr x1.000
step   5200 | loss 3.2918 | grad_norm 0.120 | lr x1.000
step   5220 | loss 3.2741 | grad_norm 0.121 | lr x1.000
step   5240 | loss 3.2976 | grad_norm 0.117 | lr x1.000
           val loss 3.5156
step   5260 | loss 3.2460 | grad_norm 0.118 | lr x1.000
step   5280 | loss 3.2481 | grad_norm 0.119 | lr x1.000
step   5300 | loss 3.2539 | grad_norm 0.111 | lr x1.000
step   5320 | loss 3.1694 | grad_norm 0.110 | lr x1.000
step   5340 | loss 3.2410 | grad_norm 0.118 | lr x1.000
step   5360 | loss 3.2469 | grad_norm 0.118 | lr x1.000
step   5380 | loss 3.2685 | grad_norm 0.128 | lr x1.000
step   5400 | loss 3.2412 | grad_norm 0.122 | lr x1.000
step   5420 | loss 3.2191 | grad_norm 0.117 | lr x1.000
step   5440 | loss 3.2519 | grad_norm 0.119 | lr x1.000
step   5460 | loss 3.2732 | grad_norm 0.112 | lr x1.000
step   5480 | loss 3.2132 | grad_norm 0.123 | lr x1.000
step   5500 | loss 3.2661 | grad_norm 0.117 | lr x1.000
           val loss 3.5515
step   5520 | loss 3.1730 | grad_norm 0.115 | lr x1.000
step   5540 | loss 3.2116 | grad_norm 0.111 | lr x1.000
step   5560 | loss 3.2907 | grad_norm 0.114 | lr x1.000
step   5580 | loss 3.2236 | grad_norm 0.123 | lr x1.000
step   5600 | loss 3.2319 | grad_norm 0.121 | lr x1.000
step   5620 | loss 3.2334 | grad_norm 0.114 | lr x1.000
step   5640 | loss 3.1689 | grad_norm 0.119 | lr x1.000
step   5660 | loss 3.2511 | grad_norm 0.115 | lr x1.000
step   5680 | loss 3.2840 | grad_norm 0.112 | lr x1.000
step   5700 | loss 3.2674 | grad_norm 0.113 | lr x1.000
step   5720 | loss 3.2507 | grad_norm 0.115 | lr x1.000
step   5740 | loss 3.2622 | grad_norm 0.109 | lr x1.000
           val loss 3.5324
step   5760 | loss 3.2332 | grad_norm 0.112 | lr x1.000
step   5780 | loss 3.2384 | grad_norm 0.116 | lr x1.000
step   5800 | loss 3.1837 | grad_norm 0.117 | lr x1.000
step   5820 | loss 3.2384 | grad_norm 0.116 | lr x1.000
step   5840 | loss 3.2230 | grad_norm 0.125 | lr x1.000
step   5860 | loss 3.2474 | grad_norm 0.116 | lr x1.000
step   5880 | loss 3.3268 | grad_norm 0.119 | lr x1.000
step   5900 | loss 3.2371 | grad_norm 0.112 | lr x1.000
step   5920 | loss 3.2228 | grad_norm 0.110 | lr x1.000
step   5940 | loss 3.2050 | grad_norm 0.114 | lr x1.000
step   5960 | loss 3.2237 | grad_norm 0.132 | lr x1.000
step   5980 | loss 3.2278 | grad_norm 0.131 | lr x1.000
step   6000 | loss 3.2551 | grad_norm 0.116 | lr x1.000
           val loss 3.4805
step   6020 | loss 3.2414 | grad_norm 0.118 | lr x1.000
step   6040 | loss 3.2777 | grad_norm 0.112 | lr x1.000
step   6060 | loss 3.2160 | grad_norm 0.111 | lr x1.000
step   6080 | loss 3.2538 | grad_norm 0.114 | lr x1.000
step   6100 | loss 3.1542 | grad_norm 0.119 | lr x1.000
step   6120 | loss 3.2272 | grad_norm 0.120 | lr x1.000
step   6140 | loss 3.2039 | grad_norm 0.110 | lr x1.000
step   6160 | loss 3.2215 | grad_norm 0.113 | lr x1.000
step   6180 | loss 3.2172 | grad_norm 0.110 | lr x1.000
step   6200 | loss 3.2170 | grad_norm 0.132 | lr x1.000
step   6220 | loss 3.1985 | grad_norm 0.107 | lr x1.000
step   6240 | loss 3.2510 | grad_norm 0.120 | lr x1.000
           val loss 3.5110
step   6260 | loss 3.2093 | grad_norm 0.111 | lr x1.000
step   6280 | loss 3.2432 | grad_norm 0.117 | lr x1.000
step   6300 | loss 3.2517 | grad_norm 0.117 | lr x1.000
step   6320 | loss 3.2510 | grad_norm 0.113 | lr x1.000
step   6340 | loss 3.2372 | grad_norm 0.106 | lr x1.000
step   6360 | loss 3.2299 | grad_norm 0.109 | lr x1.000
step   6380 | loss 3.2277 | grad_norm 0.118 | lr x1.000
step   6400 | loss 3.2772 | grad_norm 0.115 | lr x1.000
step   6420 | loss 3.2540 | grad_norm 0.109 | lr x1.000
step   6440 | loss 3.1812 | grad_norm 0.107 | lr x1.000
step   6460 | loss 3.2551 | grad_norm 0.119 | lr x1.000
step   6480 | loss 3.2478 | grad_norm 0.113 | lr x1.000
step   6500 | loss 3.1258 | grad_norm 0.111 | lr x1.000
           val loss 3.5125
step   6520 | loss 3.2303 | grad_norm 0.113 | lr x1.000
step   6540 | loss 3.2544 | grad_norm 0.111 | lr x1.000
step   6560 | loss 3.2151 | grad_norm 0.109 | lr x1.000
step   6580 | loss 3.2420 | grad_norm 0.117 | lr x1.000
step   6600 | loss 3.1965 | grad_norm 0.109 | lr x1.000
step   6620 | loss 3.1861 | grad_norm 0.117 | lr x1.000
step   6640 | loss 3.2160 | grad_norm 0.114 | lr x1.000
step   6660 | loss 3.1744 | grad_norm 0.109 | lr x1.000
step   6680 | loss 3.2087 | grad_norm 0.108 | lr x1.000
step   6700 | loss 3.2429 | grad_norm 0.112 | lr x1.000
step   6720 | loss 3.2253 | grad_norm 0.108 | lr x1.000
step   6740 | loss 3.2103 | grad_norm 0.107 | lr x1.000
           val loss 3.4584
step   6760 | loss 3.1088 | grad_norm 0.113 | lr x1.000
step   6780 | loss 3.1821 | grad_norm 0.106 | lr x1.000
step   6800 | loss 3.1714 | grad_norm 0.120 | lr x1.000
step   6820 | loss 3.1992 | grad_norm 0.110 | lr x1.000
step   6840 | loss 3.2033 | grad_norm 0.114 | lr x1.000
step   6860 | loss 3.1584 | grad_norm 0.111 | lr x1.000
step   6880 | loss 3.2261 | grad_norm 0.111 | lr x1.000
step   6900 | loss 3.2042 | grad_norm 0.108 | lr x1.000
step   6920 | loss 3.1760 | grad_norm 0.107 | lr x1.000
step   6940 | loss 3.1652 | grad_norm 0.103 | lr x1.000
step   6960 | loss 3.1936 | grad_norm 0.109 | lr x1.000
step   6980 | loss 3.1661 | grad_norm 0.115 | lr x1.000
step   7000 | loss 3.1980 | grad_norm 0.106 | lr x1.000
           val loss 3.4651
step   7020 | loss 3.1747 | grad_norm 0.114 | lr x1.000
step   7040 | loss 3.2043 | grad_norm 0.108 | lr x1.000
step   7060 | loss 3.2052 | grad_norm 0.115 | lr x1.000
step   7080 | loss 3.1675 | grad_norm 0.102 | lr x1.000
step   7100 | loss 3.1807 | grad_norm 0.106 | lr x1.000
step   7120 | loss 3.2023 | grad_norm 0.113 | lr x1.000
step   7140 | loss 3.2311 | grad_norm 0.112 | lr x1.000
step   7160 | loss 3.2675 | grad_norm 0.111 | lr x1.000
step   7180 | loss 3.1861 | grad_norm 0.119 | lr x1.000
step   7200 | loss 3.1618 | grad_norm 0.106 | lr x1.000
step   7220 | loss 3.2729 | grad_norm 0.110 | lr x1.000
step   7240 | loss 3.1628 | grad_norm 0.105 | lr x1.000
           val loss 3.4636
step   7260 | loss 3.2013 | grad_norm 0.110 | lr x1.000
step   7280 | loss 3.1661 | grad_norm 0.108 | lr x1.000
step   7300 | loss 3.1991 | grad_norm 0.108 | lr x1.000
step   7320 | loss 3.1751 | grad_norm 0.109 | lr x1.000
step   7340 | loss 3.1589 | grad_norm 0.108 | lr x1.000
step   7360 | loss 3.1142 | grad_norm 0.105 | lr x1.000
step   7380 | loss 3.1091 | grad_norm 0.107 | lr x1.000
step   7400 | loss 3.1868 | grad_norm 0.110 | lr x1.000
step   7420 | loss 3.1603 | grad_norm 0.106 | lr x1.000
step   7440 | loss 3.2361 | grad_norm 0.108 | lr x1.000
step   7460 | loss 3.1942 | grad_norm 0.116 | lr x1.000
step   7480 | loss 3.1566 | grad_norm 0.108 | lr x1.000
step   7500 | loss 3.1890 | grad_norm 0.106 | lr x1.000
           val loss 3.4537
step   7520 | loss 3.1498 | grad_norm 0.109 | lr x1.000
step   7540 | loss 3.1378 | grad_norm 0.100 | lr x1.000
step   7560 | loss 3.1866 | grad_norm 0.111 | lr x1.000
step   7580 | loss 3.2505 | grad_norm 0.103 | lr x1.000
step   7600 | loss 3.2344 | grad_norm 0.105 | lr x1.000
step   7620 | loss 3.2145 | grad_norm 0.115 | lr x1.000
step   7640 | loss 3.1049 | grad_norm 0.108 | lr x1.000
step   7660 | loss 3.0967 | grad_norm 0.104 | lr x1.000
step   7680 | loss 3.1732 | grad_norm 0.100 | lr x1.000
step   7700 | loss 3.1582 | grad_norm 0.104 | lr x1.000
step   7720 | loss 3.1976 | grad_norm 0.104 | lr x1.000
step   7740 | loss 3.1972 | grad_norm 0.105 | lr x1.000
           val loss 3.4881
step   7760 | loss 3.1703 | grad_norm 0.108 | lr x1.000
step   7780 | loss 3.1729 | grad_norm 0.106 | lr x1.000
step   7800 | loss 3.1423 | grad_norm 0.105 | lr x1.000
step   7820 | loss 3.1672 | grad_norm 0.098 | lr x1.000
step   7840 | loss 3.1472 | grad_norm 0.109 | lr x1.000
step   7860 | loss 3.1848 | grad_norm 0.105 | lr x1.000
step   7880 | loss 3.1755 | grad_norm 0.109 | lr x1.000
step   7900 | loss 3.1692 | grad_norm 0.104 | lr x1.000
step   7920 | loss 3.1745 | grad_norm 0.108 | lr x1.000
step   7940 | loss 3.1333 | grad_norm 0.104 | lr x1.000
step   7960 | loss 3.2124 | grad_norm 0.100 | lr x1.000
step   7980 | loss 3.1863 | grad_norm 0.106 | lr x1.000
step   8000 | loss 3.1296 | grad_norm 0.104 | lr x1.000
           val loss 3.4087
step   8020 | loss 3.1437 | grad_norm 0.102 | lr x1.000
step   8040 | loss 3.1240 | grad_norm 0.107 | lr x1.000
step   8060 | loss 3.1176 | grad_norm 0.108 | lr x1.000
step   8080 | loss 3.1344 | grad_norm 0.105 | lr x1.000
step   8100 | loss 3.1706 | grad_norm 0.106 | lr x1.000
step   8120 | loss 3.0967 | grad_norm 0.104 | lr x1.000
step   8140 | loss 3.2204 | grad_norm 0.109 | lr x1.000
step   8160 | loss 3.1197 | grad_norm 0.103 | lr x1.000
step   8180 | loss 3.1964 | grad_norm 0.113 | lr x1.000
