step,tokens,elapsed_s,loss,grad_norm,lr_mult
12600,1651507200,,3.2312,0.109,1.000
12620,1654128640,,3.1908,0.106,1.000
12640,1656750080,,3.2212,0.110,1.000
12660,1659371520,,3.2434,0.107,1.000
12680,1661992960,,3.1843,0.107,1.000
12700,1664614400,,3.2166,0.103,1.000
12720,1667235840,,3.1975,0.105,1.000
12740,1669857280,,3.2415,0.107,1.000
12760,1672478720,,3.2506,0.104,1.000
12780,1675100160,,3.2008,0.107,1.000
12800,1677721600,,3.2782,0.107,1.000
12820,1680343040,,3.2171,0.108,1.000
12840,1682964480,,3.1900,0.107,1.000
12860,1685585920,,3.1790,0.105,1.000
12880,1688207360,,3.2733,0.106,1.000
12900,1690828800,,3.2290,0.105,1.000
12920,1693450240,,3.1902,0.106,1.000
12940,1696071680,,3.2291,0.104,1.000
12960,1698693120,,3.1451,0.108,1.000
12980,1701314560,,3.1529,0.105,1.000
13000,1703936000,,3.1666,0.105,1.000
13020,1706557440,,3.2290,0.105,1.000
13040,1709178880,,3.2751,0.105,1.000
13060,1711800320,,3.2434,0.105,1.000
13080,1714421760,,3.2047,0.107,1.000
13100,1717043200,,3.1686,0.105,1.000
13120,1719664640,,3.2193,0.107,1.000
13140,1722286080,,3.2169,0.105,1.000
13160,1724907520,,3.1722,0.108,1.000
13180,1727528960,,3.1991,0.106,1.000
13200,1730150400,,3.1841,0.104,1.000
13220,1732771840,,3.2414,0.107,1.000
13240,1735393280,,3.2885,0.107,1.000
13260,1738014720,,3.2006,0.106,1.000
13280,1740636160,,3.2603,0.103,1.000
13300,1743257600,,3.1995,0.103,1.000
13320,1745879040,,3.2431,0.107,1.000
13340,1748500480,,3.2576,0.105,1.000
13360,1751121920,,3.2326,0.106,1.000
13380,1753743360,,3.1872,0.104,1.000
13400,1756364800,,3.3021,0.105,1.000
13420,1758986240,,3.1431,0.108,1.000
13440,1761607680,,3.2343,0.104,1.000
13460,1764229120,,3.2575,0.105,1.000
13480,1766850560,,3.2335,0.105,1.000
13500,1769472000,,3.0988,0.104,1.000
13520,1772093440,,3.2379,0.108,1.000
13540,1774714880,,3.2418,0.106,1.000
13560,1777336320,,3.1694,0.103,1.000
13580,1779957760,,3.2192,0.109,1.000
13600,1782579200,,3.1692,0.103,1.000
13620,1785200640,,3.1956,0.104,1.000
13640,1787822080,,3.1684,0.104,1.000
13660,1790443520,,3.1036,0.109,1.000
13680,1793064960,,3.2899,0.106,1.000
13700,1795686400,,3.2296,0.104,1.000
13720,1798307840,,3.2489,0.106,1.000
13740,1800929280,,3.2531,0.104,1.000
13760,1803550720,,3.1567,0.106,1.000
13780,1806172160,,3.1540,0.106,1.000
13800,1808793600,,3.2100,0.104,1.000
13820,1811415040,,3.2799,0.106,1.000
13840,1814036480,,3.0760,0.102,1.000
13860,1816657920,,3.2339,0.104,1.000
13880,1819279360,,3.1301,0.105,1.000
13900,1821900800,,3.0919,0.105,1.000
13920,1824522240,,3.2281,0.106,1.000
13940,1827143680,,3.2223,0.103,1.000
13960,1829765120,,3.1493,0.103,1.000
13980,1832386560,,3.2678,0.106,1.000
14000,1835008000,,3.2247,0.103,1.000
14020,1837629440,,3.1657,0.107,1.000
14040,1840250880,,3.1971,0.105,1.000
14060,1842872320,,3.1688,0.102,1.000
14080,1845493760,,3.1411,0.107,1.000
14100,1848115200,,3.2205,0.102,1.000
14120,1850736640,,3.2032,0.103,1.000
14140,1853358080,,3.2072,0.105,1.000
14160,1855979520,,3.1554,0.103,1.000
14180,1858600960,,3.1567,0.104,1.000
14200,1861222400,,3.1560,0.105,1.000
14220,1863843840,,3.1168,0.105,1.000
14240,1866465280,,3.1614,0.104,1.000
14260,1869086720,,3.1414,0.102,1.000
14280,1871708160,,3.2368,0.106,1.000
14300,1874329600,,3.1940,0.104,1.000
14320,1876951040,,3.1780,0.106,1.000
14340,1879572480,,3.2467,0.104,1.000
14360,1882193920,,3.2231,0.104,1.000
14380,1884815360,,3.1932,0.106,1.000
14400,1887436800,,3.2350,0.104,1.000
14420,1890058240,,3.1617,0.103,1.000
14440,1892679680,,3.1342,0.104,1.000
14460,1895301120,,3.2745,0.105,1.000
14480,1897922560,,3.1337,0.103,1.000
14500,1900544000,,3.2980,0.103,1.000
14520,1903165440,,3.2047,0.103,1.000
14540,1905786880,,3.2257,0.104,1.000
14560,1908408320,,3.2260,0.102,1.000
14580,1911029760,,3.1550,0.102,1.000
14600,1913651200,,3.1998,0.101,1.000
14620,1916272640,,3.2054,0.104,1.000
14640,1918894080,,3.2064,0.105,1.000
14660,1921515520,,3.0769,0.102,1.000
14680,1924136960,,3.1875,0.105,1.000
14700,1926758400,,3.1240,0.106,1.000
14720,1929379840,,3.2746,0.108,1.000
14740,1932001280,,3.1593,0.106,1.000
14760,1934622720,,3.2346,0.105,1.000
14780,1937244160,,3.2165,0.104,1.000
14800,1939865600,,3.2037,0.104,1.000
14820,1942487040,,3.1697,0.105,1.000
14840,1945108480,,3.1903,0.104,1.000
14860,1947729920,,3.1085,0.104,1.000
14880,1950351360,,3.1787,0.105,1.000
14900,1952972800,,3.2332,0.104,1.000
14920,1955594240,,3.1700,0.106,1.000
14940,1958215680,,3.2128,0.102,1.000
14960,1960837120,,3.2127,0.105,1.000
14980,1963458560,,3.2125,0.103,1.000
15000,1966080000,,3.1458,0.102,1.000
15020,1968701440,,3.2277,0.103,1.000
15040,1971322880,,3.2239,0.102,1.000
15060,1973944320,,3.1159,0.104,1.000
15080,1976565760,,3.1569,0.105,1.000
15100,1979187200,,3.1802,0.103,1.000
15120,1981808640,,3.2023,0.102,1.000
15140,1984430080,,3.2557,0.105,1.000
15160,1987051520,,3.1786,0.104,1.000
15180,1989672960,,3.1444,0.104,1.000
15200,1992294400,,3.1870,0.104,1.000
15220,1994915840,,3.2285,0.103,1.000
15240,1997537280,,3.2059,0.100,1.000
15260,2000158720,,3.2128,0.104,1.000
15280,2002780160,,3.1968,0.105,1.000
15300,2005401600,,3.3044,0.109,1.000
15320,2008023040,,3.1726,0.104,1.000
15340,2010644480,,3.1807,0.100,1.000
15360,2013265920,,3.2072,0.106,1.000
15380,2015887360,,3.1791,0.102,1.000
15400,2018508800,,3.1783,0.101,1.000
15420,2021130240,,3.1226,0.106,1.000
15440,2023751680,,3.1182,0.104,1.000
15460,2026373120,,3.1589,0.103,1.000
15480,2028994560,,3.1809,0.100,1.000
15500,2031616000,,3.2254,0.104,1.000
15520,2034237440,,3.1076,0.101,1.000
15540,2036858880,,3.2795,0.101,1.000
15560,2039480320,,3.1876,0.102,1.000
15580,2042101760,,3.1841,0.106,1.000
15600,2044723200,,3.1657,0.102,1.000
15620,2047344640,,3.2576,0.109,1.000
15640,2049966080,,3.0995,0.102,1.000
15660,2052587520,,3.1889,0.103,1.000
15680,2055208960,,3.1610,0.102,1.000
15700,2057830400,,3.2616,0.105,1.000
15720,2060451840,,3.2264,0.101,1.000
15740,2063073280,,3.0431,0.102,1.000
15760,2065694720,,3.1816,0.103,1.000
15780,2068316160,,3.2271,0.102,1.000
15800,2070937600,,3.2347,0.102,1.000
15820,2073559040,,3.1578,0.102,1.000
15840,2076180480,,3.1570,0.103,1.000
15860,2078801920,,3.1875,0.104,1.000
15880,2081423360,,3.1857,0.101,1.000
15900,2084044800,,3.2315,0.103,1.000
15920,2086666240,,3.2283,0.101,1.000
15940,2089287680,,3.1688,0.103,1.000
15960,2091909120,,3.2472,0.102,1.000
15980,2094530560,,3.2249,0.102,1.000
16000,2097152000,,3.2065,0.102,1.000
16020,2099773440,,3.1298,0.103,1.000
16040,2102394880,,3.2869,0.103,1.000
16060,2105016320,,3.2379,0.106,1.000
16080,2107637760,,3.2510,0.102,1.000
16100,2110259200,,3.1850,0.104,1.000
16120,2112880640,,3.1844,0.101,1.000
16140,2115502080,,3.2902,0.102,1.000
16160,2118123520,,3.2024,0.101,1.000
16180,2120744960,,3.1727,0.106,1.000
16200,2123366400,,3.2115,0.102,1.000
16220,2125987840,,3.1414,0.101,1.000
16240,2128609280,,3.1381,0.103,1.000
16260,2131230720,,3.1197,0.101,1.000
16280,2133852160,,3.2355,0.099,1.000
16300,2136473600,,3.1448,0.101,1.000
16320,2139095040,,3.1924,0.103,1.000
16340,2141716480,,3.2024,0.102,1.000
16360,2144337920,,3.1716,0.101,1.000
16380,2146959360,,3.2606,0.105,1.000
16400,2149580800,,3.2815,0.102,1.000
16420,2152202240,,3.2449,0.113,1.000
16440,2154823680,,3.2229,0.103,1.000
16460,2157445120,,3.1306,0.103,1.000
16480,2160066560,,3.1371,0.105,1.000
16500,2162688000,,3.1863,0.103,1.000
16520,2165309440,,3.1057,0.100,1.000
16540,2167930880,,3.1606,0.105,1.000
16560,2170552320,,3.0725,0.101,1.000
16580,2173173760,,3.1921,0.102,1.000
16600,2175795200,,3.1974,0.101,0.997
16620,2178416640,,3.2179,0.100,0.987
16640,2181038080,,3.1688,0.101,0.978
16660,2183659520,,3.1123,0.101,0.968
16680,2186280960,,3.1582,0.100,0.958
16700,2188902400,,3.1597,0.102,0.948
16720,2191523840,,3.1160,0.100,0.938
16740,2194145280,,3.2293,0.101,0.929
16760,2196766720,,3.2165,0.101,0.919
16780,2199388160,,3.1320,0.102,0.909
16800,2202009600,,3.3014,0.105,0.899
16820,2204631040,,3.1841,0.101,0.890
16840,2207252480,,3.2356,0.100,0.880
16860,2209873920,,3.2654,0.102,0.870
16880,2212495360,,3.1084,0.100,0.860
16900,2215116800,,3.2012,0.100,0.851
16920,2217738240,,3.2078,0.100,0.841
16940,2220359680,,3.1035,0.104,0.831
16960,2222981120,,3.1099,0.101,0.821
16980,2225602560,,3.1744,0.101,0.812
17000,2228224000,,3.2600,0.103,0.802
17020,2230845440,,3.1316,0.102,0.792
17040,2233466880,,3.1617,0.100,0.782
17060,2236088320,,3.1514,0.100,0.772
17080,2238709760,,3.2175,0.101,0.763
17100,2241331200,,3.0648,0.101,0.753
17120,2243952640,,3.1339,0.099,0.743
17140,2246574080,,3.1223,0.100,0.733
17160,2249195520,,3.1668,0.100,0.724
17180,2251816960,,3.1589,0.101,0.714
17200,2254438400,,3.1403,0.101,0.704
17220,2257059840,,3.1273,0.100,0.694
17240,2259681280,,3.1827,0.102,0.685
17260,2262302720,,3.1909,0.101,0.675
17280,2264924160,,3.1705,0.100,0.665
17300,2267545600,,3.1109,0.101,0.655
17320,2270167040,,3.1238,0.099,0.645
17340,2272788480,,3.1290,0.102,0.636
17360,2275409920,,3.1631,0.100,0.626
17380,2278031360,,3.1058,0.100,0.616
17400,2280652800,,3.0813,0.100,0.606
17420,2283274240,,3.1065,0.098,0.597
17440,2285895680,,3.0770,0.101,0.587
17460,2288517120,,3.0953,0.099,0.577
17480,2291138560,,3.2156,0.104,0.567
17500,2293760000,,3.1024,0.098,0.558
17520,2296381440,,3.0802,0.101,0.548
17540,2299002880,,3.1348,0.100,0.538
17560,2301624320,,3.1522,0.100,0.528
17580,2304245760,,3.1980,0.102,0.519
17600,2306867200,,3.0871,0.100,0.509
17620,2309488640,,3.1099,0.101,0.499
17640,2312110080,,3.1077,0.099,0.489
17660,2314731520,,3.1102,0.100,0.479
17680,2317352960,,3.1429,0.101,0.470
17700,2319974400,,3.1718,0.099,0.460
17720,2322595840,,3.1199,0.099,0.450
17740,2325217280,,3.1643,0.098,0.440
17760,2327838720,,3.0830,0.100,0.431
17780,2330460160,,3.0935,0.099,0.421
17800,2333081600,,3.0592,0.097,0.411
17820,2335703040,,3.1484,0.099,0.401
17840,2338324480,,3.1411,0.102,0.392
17860,2340945920,,3.1248,0.099,0.382
17880,2343567360,,3.0564,0.098,0.372
17900,2346188800,,3.0885,0.100,0.362
17920,2348810240,,3.1204,0.099,0.352
17940,2351431680,,3.1677,0.100,0.343
17960,2354053120,,3.0481,0.100,0.333
17980,2356674560,,3.0516,0.098,0.323
18000,2359296000,,3.1071,0.099,0.313
18020,2361917440,,3.0989,0.098,0.304
18040,2364538880,,3.1270,0.100,0.294
18060,2367160320,,3.1005,0.098,0.284
18080,2369781760,,3.1505,0.100,0.274
18100,2372403200,,3.0889,0.101,0.265
18120,2375024640,,3.1154,0.102,0.255
18140,2377646080,,3.1752,0.102,0.245
18160,2380267520,,3.1300,0.101,0.235
18180,2382888960,,3.1297,0.099,0.226
18200,2385510400,,3.1045,0.099,0.216
18220,2388131840,,3.1717,0.099,0.206
18240,2390753280,,3.1206,0.098,0.196
18260,2393374720,,3.1453,0.101,0.186
18280,2395996160,,3.2122,0.099,0.177
18300,2398617600,,3.1260,0.099,0.167
18320,2401239040,,3.1012,0.098,0.157
18340,2403860480,,3.1493,0.099,0.147
18360,2406481920,,3.0202,0.100,0.138
18380,2409103360,,3.1025,0.098,0.128
18400,2411724800,,3.1329,0.099,0.118
18420,2414346240,,3.1258,0.097,0.108
